id,lang,split,l1,l2,text
KY-F00273,KY,train,RELEVANT,POLICY,"Кыргызстанда “Жашыл мурас” улуттук өнөктүгү башталды Президент Садыр Жапаров Кыргызстандагы Тоолордун экосистемасын коргоо жана климаттык туруктуулук жылынын алкагында ""Жашыл мурас"" улуттук өнөктүгү башталганын жарыялады. 12-мартта, ""Ала-Арча"" мамлекеттик жаратылыш багынын аймагында көчөт отургузуу менен өткөн иш-чарага эл аралык уюмдардын,..."
KY-F00302,KY,train,RELEVANT,WATER_CRYO,Түндүк муз океандын Канададагы жээгинен муз ажырап кетти Океандын Канададагы жээгинен аянты 50 чарчы километр келген муз ажырап кеткенин тууралуу канадалык окумуштуулар билдиришти. Алардын болжолунда жогорудагы көрүнүш - климаттагы өзгөрүүлөрдүн айныксыз далили. Муз Элсмир деп аталган аралдын жээгинен август айынын башында эле ажырап кеткен жана азыр...
KY-R200179,KY,train,RELEVANT,POLICY,Копенгагенде кызыл чеке талаш Даниянын борборунда өтүп жаткан Улуттар уюмунун климаттын өгөрүшү боюнча жыйынында Африка менен Түштүк Американын жарды мамлекеттери нааразылыгын айтышты. Сенегалдын президенти Абдулай Вад өнүккөн мамлекеттерди алардын үмүттөрүнө суу сээп атканы үчүн айыптады. Ал эми Боливиянын президенти Эво...
KY-F00873,KY,train,RELEVANT,POLICY,"Никарагуа Париж келишимине кошуларын жарыялады Никарагуа 23-октябрда климат боюнча Париж келишимине кошуларын жарыялады. Борбордук Америкадагы бул өлкөнүн вице-президенти жана биринчи айымы Розарио Мурильо тийиштүү документтерди Улуттар Уюмуна жөнөтүшкөнүн билдирди. ""Бул климаттык өзгөрүүгө жана табият кырсыктарына каршы туруудагы..."
KY-F01022,KY,train,RELEVANT,HEALTH_SOCIETY,"12:40 Бүгүн Бүткүл дүйнөлүк денсоолук күнү Буга байланыштуу саламаттык сактоо министри Марат Мамбетов маалымат жыйынын өткөрүп жер жүзүндө аба ырайынын кескин ысышына көзөмөл жүргүзбөсө адамзаат оор кырсыктарга кабылып оору-сыркоо, өлүм-житим көбөйөрүн белгиледи. Анын пикиринде адамдардын денсоолугуна глобалдык жылуулуктун тийгизген..."
KY-F00090,KY,train,RELEVANT,POLICY,"БАЛИ ФОРУМУ: ТАРАПТАР МУНАСАГА КЕЛЧҮДӨЙ БУУнун климаттын өзгөрүшүн талкуулаган форуму аяктоо алдында турат. Балидеги форумда Киото келишими кызуу талкууга алынып жатат. Бул келишимдин мөөнөтү 2012-жылы бүтөт. Евробиримдик жана өнүгүп келе жаткан өлкөлөр 2020-жылга чейин зыяндуу газ калдыктарын атмосферага чыгаруунун көлөмүн мындан он беш жылдагыга караганда 25-40 пайызга кыскартууга милдеттендирген жобону сунуш кылышты. Бирок АКШ, Жапония жана башка айрым өлкөлөр бул нормага каршы чыкты."
KY-F01395,KY,train,RELEVANT,POLICY,Кытай менен Индия климаттагы өзгөрүүлөр боюнча Копенгаген саммитинин документин жактырышты Эки мамлекет тең бул тууралуу кечээ билдиришти. Буга чейинки Киото протоколунун оордуна иштей турган келишимди жактырган өлкөлөрдүн саны 100дөн ашты. Дүйнөдө абага булганыч газды эң көп чыгарган ири мамлекеттердин ичинде азыр Орусия гана аны жактыра элек.
KY-F00063,KY,train,RELEVANT,POLICY,"Шотландияда эртең “Чоң сегиздик” тобуна кирген өлкөлөрдүн саммити ачылат АКШ президенти Жорж Буштун саммитти утурлай жасаган билдирүүсүнө караганда, Вашингтон жыйындын күн тартибиндеги маселердин бири - глобалдык климаттын өзгөрүүсү боюнча кандайдыр бир жаңы макуладашууларга барбайт. Британ телеканалына берген маегинде, Жорж Буш климаттын өзгөрүүсүн олуттуу проблема..."
KY-F01558,KY,train,RELEVANT,POLICY,"Парижде климаттын өзгөрүүсү боюнча БУУнун саммити башталды Франция баш калаасында БУУнун климаттык өзгөрүүлөр боюнча 21-жыйыны өтүп жатат. Жер жүзүндөгү экологиялык абалды коргоого багытталган көп тараптуу жаңы келишимди кабыл алуу максатын көздөгөн бул жыйын 11-декабрга чейин созулуп, ага 150дөй өлкөнүн лидерлери катышууда. Саммитке президент Алмазбек..."
KY-F01416,KY,train,RELEVANT,SCIENCE_GEN,Президент Жапаров британиялык басылмага экология боюнча маек берди Президент Садыр Жапаров Британиянын The Independent басылмасына климаттын өзгөрүүсүнүн Кыргызстанга таасири жана өлкөдөгү экологиялык абал жөнүндө маек берди. Бул тууралуу президенттин басма сөз кызматы билдирди. Анда президент Кыргызстан сыяктуу тоолуу өлкөлөрдө мөңгүлөр тездик менен эрип...
KY-F01139,KY,train,RELEVANT,WATER_CRYO,"12:00 Кыргызстан мөңгүлөрүн сактоого тийиш Мындай пикирди кыргыз өкмөт башчысы Игорь Чудинов Глобалдык экологиялык фонддун аткаруучу директору Моника Барбю менен бейшемби күнкү жолугушууда билдирип, Тянь-Шань жана Памир тоолорундагы мөңгүлөрдүн абалы ири ГЭСтер менен ТЭЦтерди курулушу менен бузулушу мүмкүн деген кооптонуу бар экендигин..."
KY-F01531,KY,train,RELEVANT,SCIENCE_GEN,Антарктикада муздун эриши тездеди Бул тууралуу окумуштуулардын эл аралык тобунун жаңы жарыяланган баяндамасында айтылат. Алардын иликтөөсү 1992-жылдан бери Антарктикада дээрлик үч триллион тонна муз жоголгонун аныктаган. Ушундан улам дүйнөдө деңиз деңгээли 1990-жылдардын башынан бери бир сантиметрге жакын көтөрүлгөн. Бул өз...
KY-F00461,KY,train,RELEVANT,WATER_CRYO,"14:11 Мөңгүлөрдүн аянтынын азайуусунан Борбордук Азия экологиялык проблемага дуушар болот Климаттын кескин ысышына байланыштуу Кыргызстан менен Тажикстандын тоолорундагы мөнгүлөрдүн аянты азая баштады. Бул тууралуу Тажикстандын Каржы министринин орун басары Жамшед Норинов БУУнун баш кеңсесинде сүйлөгөн сөзүндө билдирди. Нориновдун пикиринде, жакынкы келечекте бул аймактарда өлкөнүн..."
KY-F01857,KY,train,RELEVANT,HEALTH_SOCIETY,"БУУнун жыйынында Грета Тунберг дүйнө лидерлерин уяткарды Нью-Йоркто БУУнун Башкы Ассамблеясынын климаттын өзгөрүшүнө арналган жыйынында 16 жаштагы швециялык активист Грета Тунберг дүйнө лидерлерин жетиштүү чара көрбөй жатканы үчүн уяткарды. Ал өз сөзүндө: «Силер курулай убадаңар менен менин балалыгымды, менин кыялымды уурдадыңар! Ушуга кантип..."
KY-F00374,KY,train,RELEVANT,HEALTH_SOCIETY,"Бишкекте “350” деген аталыштагы акция өттү Бүгүн Бишкектеги тарых музейинин алдында климат кризисин алдын алууга багытталган “350” акциясы болду. Анда жаш активисттер алмадан жана эки жүзгө чукул акцияга келген адамдардан 350 санын курашып, аны бийиктиктен сүрөткө түшүрүштү. Ошондой эле ”InsideOut” жана “EastArt” уюмдары тарабынан 350..."
KY-F02338,KY,train,RELEVANT,POLICY,Кытай менен АКШ климат боюнча Париж келишимин ратификациялады Ханчжоу шаарындагы салтанатта АКШ президенти Барак Обама менен Кытайдын башчысы Си Цзиньпин ратификациялаган документтер расмий түрдө БУУнун баш катчысы Пан Ги Мунга тапшырылды. Обама “Париж келишимине кошулуу менен биз климаттын өзгөрүүсүнө каршы күрөшүү милдетин бөлүшөбүз” деди. Париж...
KY-F01302,KY,train,RELEVANT,POLICY,Садыр Жапаров Ашхабаддагы саммитте жаратылышты коргоого чакырды Кыргызстандын президенти Садыр Жапаров Ашхабад шаарында өтүп жаткан Экономикалык кызматташтык уюмунун (ЭКУ) 15-саммитинде сүйлөгөн сөзүндө уюмдагы өнөктөштөрүн жаратылышты сактап калууга чакырды. Мамлекет башчысы абадагы көмүртекти азайтууда жана жашыл экономиканы өнүктүрүүдө кызматташтыктын...
KY-F01089,KY,train,RELEVANT,WATER_CRYO,Жээнбеков Ташкенттеги жыйында суу маселесин көтөрдү Президент Сооронбай Жээнбеков 29-ноябрда Ташкентте өткөн Борбордук Азиянын мамлекет башчыларынын экинчи консультативдик жолугушуусунда аймактагы суу көйгөйүн көтөрдү. - Азыр окумуштуулар Кыргызстандагы мөңгүлөрдүн азайып баратканын белгилеп жатышат. Биздин тоолордо аймактагы суу ресурстарынын...
KY-F00842,KY,train,RELEVANT,WATER_CRYO,"“Жаңы муун” кыймылы мөңгүлөрдү сактоо боюнча митинг өткөрүүдө Акциянын катышуучулары митинг мөөнөтсүз болоорун билдирүүдө. Эколог Калия Молдогазиеванын айтымында, эгер Суу кодексине өзгөртүү киргизилсе, анын мөңгүлөр үчүн кесепети оор болот. Ал кендин өзүндө өзгөчө кырдаал жарыялап туруп, маселени жеринде чечүү зарылдыгын билдирүүдө. Жогорку Кеңеш өткөн..."
KY-F00839,KY,train,RELEVANT,POLICY,Меркел Трамптын чечимин “абдан өкүнүчтүү” деп атады Немис канцлери бүгүн парламентте сүйлөгөн президент Дональд Трамптын АКШны климат боюнча Париж келишиминен чыгаруу чечимин “абдан өкүнүчтүү” деп атоо менен анын өлкөсү 2015-жылкы келишимдеги милдеттенмесин аткарууну улантарын кошумчалады. Ангела Меркел ага катар Париж келишимин глобалдык...
KY-F00922,KY,train,RELEVANT,POLICY,"Обама климаттагы өзгөрүүнү токтотуу үчүн жаңы план сунуштады АКШ президенти Барак Обама климаттагы өзгөрүүлөрдү токтотуу, абаны булгаган көмүр кычкыл газын азайтуу жана энергияны сактоого багытталган жаңы планын сунуштады. Ага ылайык, АКШдагы электрстанцияларына абага көмүртекти каалагандай өлчөмдө бөлүүнү токтотуу каралган. Жоржтаун университетиндеги..."
KY-F01541,KY,train,NOT_RELEVANT,,"Тамак-аш адамзаттын өңү-түсүн өзгөрткөн Байыркы адамдардын өңү-түсүнө жана генине айлана-чөйрө жана климаттык шарттар эмес, байыркы кишилердин жеген тамак-ашы таасир эткен. Алыскы Церера эргежээл планетасында суунун буусу табылды. Ал эми биздин планетабызда былтыркы жыл 1880-жылдан берки эң ысык төртүнчү жыл болгону маалым болду."
KY-F00307,KY,train,RELEVANT,HEALTH_SOCIETY,"Копенгагенде нааразылык акциясы болуп атат Копенгагенде жүздөгөн адамдар нааразылык акциясына чыгышты. Алар Улуттар уюмунун климаттын өгөрүшү боюнча жыйыны олуттуу бир жыйынтыкка келе албаганына нааразылык билдиришүүдө. Бийликтердин маалыматы боюнча, полиция жыйын өтүп жаткан имаратка бараткан демонстранттарды таратуу үчүн көздөн жаш..."
KY-F02279,KY,train,RELEVANT,WATER_CRYO,"Мөңгү мыйзамына каршы акция өкмөт уюштурган талкууда уланмай болду Бишкекте мөңгүлөрдү сактап калууга арналган тынч митинг аяктады. Анын уюштуруучулары эми ушундай эле акцияны жума күнү, 10-ноябрда “Парк отель” мейманканасынын алдында улантарын билдиришти. Алардын айтымында, бүгүн Ак үй алдына чыккан митингчилердин өкүлдөрү Жогорку Кеңештин Агрардык саясат,..."
KY-R200337,KY,train,RELEVANT,POLICY,Акциялар менен коштолгон COP-26 саммити аяктады Шотландиянын Глазго шаарында БУУнун климат боюнча 26-саммити аяктады. 1-14-ноябрдагы саммиттин соңку күндөрү дүйнөдөгү кубаттуу державалар жакыр жашаган өлкөлөрдүн климаттын өзгөрүшүнө ыңгайлашуусу үчүн каражат бөлүү маселесин кызуу талкуулашты.
KY-R200059,KY,train,RELEVANT,POLICY,"АКШнын Кытайдагы элчиси Дэвид Рэнк кызматтан кетти Ал президент Трамптын климаттык өзгөрүүлөр боюнча Париж келишиминен чыгуу тууралуу чечимине байланыштуу кызматынан баш тартканы айтылууда. Маалыматтарга ылайык, Дэвид Рэнк Бээжиндеги элчилик кызматкерлерине АКШнын Париж келишиминен чыкканы тууралуу расмий маалымат жеткирүүдөн көрө, кызматын..."
KY-F00475,KY,train,RELEVANT,POLICY,"30-ноябрь, 2015-жыл Парижде Бириккен улуттар уюмунун экологиялык саммити башталды. Казакстандын президенти Нурсултан Назарбаев бугүн Астанада казак элине салттуу кайрылуусун жолдоду."
KY-R200138,KY,train,RELEVANT,WATER_CRYO,Кыргызстан Арал деңизин сактап калуу боюнча эл аралык фонддун саммитине катышат Саммитке аталган фондго мүчө өлкөлөрдүн мамлекет башчылары катышмакчы. Апрель айынын аягында Алматы шаарында өтөрү күтүлүп жаткан жыйынга Кыргызстандын президенти Курманбек Бакиев барат. Бул тууралуу “Азаттыкка” президенттик басма сөз кызматынын жетекчиси Алмаз Турдумаматов кабарлады. Ошондой...
KY-F00449,KY,train,RELEVANT,POLICY,"Кыргызстан Аярлуу климат форумуна кирди Кыргызстан Чыгыш Европа, Кавказ жана Борбор Азия өлкөлөрүнүн ичинен биринчилерден болуп Аярлуу климаттын дүйнөлүк форумуна (Climate Vulnerable Forum) кирди. 4-октябрда чыккан бул чечим тууралуу Жаратылыш ресурстары, экология жана техникалык көзөмөл министринин орун басары Бексултан Ибраимовдун..."
KY-F00267,KY,train,RELEVANT,POLICY,"Европа лидерлери АКШны Париж келишиминен чыкпоого чакырууда Президент Дональд Трамптын айтымында, АКШ глобалдык климаттын өзгөрүүсү боюнча келишимде калар-калбасы бүгүн жарыяланат. Америкалык медиа кечээ Вашингтондогу өз булактарына шилтеме жасап кабарлагандай, Трамп АКШны 2015-жылы Парижде 195 өлкө кол койгон келишимден чыгарышы мүмкүн...."
KY-R200157,KY,train,RELEVANT,POLICY,Польшада бүгүн климаттын өзгөрүшү боюнча БУУнун сүйлөшүүсү башталууда Познан шаарындагы жарым айлык жыйында булганыч газдардын абага ташталышын азайтуу боюнча 2009-жылдын аягына чейин жаңы келишим түзүү маселеси такууланат.
KY-F01821,KY,train,RELEVANT,POLICY,"ЖМК: АКШ Париж келишиминен чыкканы турат Президент Дональд Трамп АКШны климаттык өзгөрүүнү токтотууга багытталган Париж келишиминен чыгаруу алдында турганын Америка медиасы кабарлап чыкты. ""ABC-Ньюс"" каналы, ""Рейтер"" агенттиги өз булактарына таянып, президент Трамп аталган келишимден чыгууну чечкенин кабарлашты. “Ассошиэйтед пресс”..."
KY-F01403,KY,train,RELEVANT,WATER_CRYO,Изилдөө: 2100-жылы мөңгүлөрдүн 68% жоголушу мүмкүн Глобалдык климаттык өзгөрүүнүн натыйжасында 2100-жылга карата Жер шарындагы мөңгүлөрдүн 68% жоголушу мүмкүн. Эң начар прогноздо балким 83% эрийт. Бул тууралуу Science журналында жарыяланган гляциологдордун жаңы изилдөөсүндө айтылат. Окумуштуулар жер бетиндеги 200дөн ашуун мөңгүнү изилдеп...
KY-F01768,KY,train,RELEVANT,WATER_CRYO,"Мөңгү мыйзамына каршы акция өттү Бишкекте Ак үй алдында ""Суу кодексине"" сунушталган өзгөртүүлөргө каршы акция өттү. Ага жарандык активисттер, саясатчылар катышып, бул өзгөртүүлөрдү четке кагууга парламентти чакырышты."
KY-F01683,KY,train,RELEVANT,POLICY,"Блумберг Париж келишимин аткаруу боюнча коалиция түзөт Америкалык миллиардер Майкл Блумберг АКШнын климат боюнча Париж келишиминде калышын жактагандардын коалициясын түзөт. Учурда бул коалицияга 30 шаар, 3 штат, 100дөн ашык компания жана 80дей университет кирери кабарланууда. Коалициянын катышуучулары АКШнын климаттын өзгөрүшүнө каршы Париж..."
KY-F01076,KY,train,NOT_RELEVANT,,Кытай Орусиянын газын жагат Журналисттин ишин иликтөөдө жаңы жайгдайлар ачыкка чыкканы өкмөт кризиске кептелди. Испаниянын баш калаасы Мадридде Улуттар Уюмунун климаттын өзгөрүшүнө арналган эки жумалык саммити башталды.
KY-F01652,KY,train,RELEVANT,POLICY,"БУУнун башкатчысы климат боюнча чара көрүүгө чакырды Пан Ги Мундун айтымында, эгер дүйнө климаттагы өзгөрүүлөргө каршы күрөшүү үчүн шашылыш чара көрбөсө, “туңгуюкту көздөй багыт алат”. Ал бул тууралуу бүгүн Женевада, климаттагы өзгөрүүлөргө арналган конференцияда 150дөй өлкөнүн өкүлдөрүнө кайрылган учурунда белгиледи. БУУнун башкатчысы ага катар..."
KY-F01353,KY,train,RELEVANT,HEALTH_SOCIETY,"8:15 Бүткүл дүйнөлүк денсоолук күнү белгиленет Баш калаада 5-7 апрелде Бүткүл дүйөлүк денсоолук күнү белгиленет. Бишкек мэриясынын басма сөз кызматынын маалыматына караганда бул күнү “Климаттын өзгөрүшүнөн ден соолукту сактайбыз” деген ураан астында райондордо, жаңы конуштарда, мектеп окуучуларынын, студенттердин арасында чың денсоолукта..."
KY-R200349,KY,train,NOT_RELEVANT,,"Президент Атамбаев Париждеги теракттын курмандыктарын эскерди Бүгүн Кыргызстандын мамлекет башчысы Алмазбек Атамбаев 13-ноябрдагы террордук кол салуунун курмандыктарын эскерип, өзүнүн жана Кыргызстан элинин атынан гулчамбар койду. Президент Атамбаев 30-ноябрда Париждеги БУУнун климаттын өзгөрүшүнө арналган конференциясына катышып, өз сөзүндө мөңгүлөрдүн..."
KY-F02067,KY,train,RELEVANT,POLICY,"Ош, Баткендеги өкмөт өкүлдөрү ПРООН менен жаңы долбоорлорду баштайт Ош облусунда ишке кирери күтүлүп жаткан “Санариптик көндүмдөрдү өнүктүрүү” жана Баткен облусунда ишке ашуучу “Климаттын өзгөрүшүнө туруктуулукту бекемдөө” долбоорлору боюнча бүгүн тараптар журналисттерге басма сөз жыйынын өткөрүшөт. Мындан тышкары жыйында ""Орусия ПРООН” трасстык фонду каржылаган..."
KY-F02138,KY,train,NOT_RELEVANT,,"“Мөңгүлөр жөнүндө” мыйзамды өзгөртүү сунушталууда Мындай демилгени ЖК депутаты, КСДП фракциясынын мүчөсү Эркингүл Иманкожоева бүгүн парламентте ""Кендер тууралуу"" мыйзам долбоору каралып жатканда көтөрдү. Анын айтуусунда бул мыйзам өзгөртүлсө, Кумтөр ишканасын алтын кенин иштетүүнү ачык эмес, жер алдында жүргүзүүгө мажбур кылмак: - Учурда..."
KY-F00166,KY,train,RELEVANT,AGRI_LAND,"Орусия башка өлкөлөргө буудай чыгарууга чек койду Мындай чектөө бери дегенде ушул жылдын аягына чейин сакталат дагы Орусиянын ичиндеги тамак-аштын кымбатташына жол бербөө аракетин көздөйт. Орусия буудай өскөн аймактарындагы быйылкы кургакчылыктын айынан жылына өндүргөн буудайдын төрттөн үч гана бөлүгүн алды. Орусия дүйнөдөгү буудай, сулуу, арпа..."
KY-F02225,KY,train,RELEVANT,POLICY,COP-26: Кыргызстандын жаштарынын атынан жалгыз делегат катышты Глазгодо өз ишин аяктаган Бириккен Улуттар Уюмунун климаттык өзгөрүүгө байланыштуу тараптардын 26-саммитине Кыргызстандагы жаштардын атынан студенттеринин жашыл экономика үчүн коомдук бирикмесинин директору Омар Дайыров жалгыз өзү катышты. Ал саммиттеги жаштардын кайрылууларына арналган...
KY-F01588,KY,train,NOT_RELEVANT,,"ТҮНДҮК МУЗ ОКЕАНЫНА ЭЭЛИК КЫЛУУ БОЮНЧА СҮЙЛӨШҮҮ БАШТАЛДЫ Элеонора Бейшенбек кызы, Прага Арктиканы бойлой жайгашкан беш мамлекет Түндүк муз океанын бөлүп алуу боюнча сүйлөшүүлөр башталды. Гренландиядагы эки күндүк жыйынга Канада, Дания, Норвегия, Орусия жана АКШнын өкүлдөрү катышып жатат. Глобалдык жылуулуктун таасири менен муздун --> http://rfe.azattyk.org/rubrics/society/ky/2008/05/20B52F3C-AD2E-4647-BAAA-43394EC07408.asp калың катмарлары ээрип, океан түбүндө жаткан мунай баштаган чийки заттардын мол байлыгына жол ачылчудай. Эми кайсы мамлекет канча үлүштөгү байлыкка ээлик кылаарын чечүү гана калды окшойт."
KY-F01050,KY,train,NOT_RELEVANT,,"""Гринпистин"" жетекчиси Путин менен жолуккусу келет ""Гринпис"" эл аралык уюмунун жетекчиси Куми Найду президент Владимир Путин менен жолугушууну кааларын билдирди. Бир нече апта мурун айлана-чөйрөнү коргоо уюмунун 30 чакты активисти “Газпромдун” Арктикада мунай өндүрүшүнө каршы акция өткөрүп жаткан кезинде орус күч структуралары тарабынан..."
KY-R00498,KY,train,NOT_RELEVANT,,Бүгүн Брюсселде Европа Биримдигинин саммити өтүп жатат Анда дүйнөдөгү экономикалык кризис жана глобалдык жылуулук проблемалары талкууланууда.
KY-00006,KY,train,RELEVANT,POLICY,Президент: Климаттын өзгөрүшүнө ыңгайлашуу үчүн Кыргызстанга $3 миллиард керек - | 24.KG Климаттын өзгөрүшүнө ыңгайлашуу үчүн Кыргызстанга $3 миллиард керек. Бул тууралуу өлкө президенти Садыр Жапаров Шотландиянын Глазго шаарында өтүп жаткан климаттын өзгөрүшүнө арналган COP26 саммитинде 2-ноябрда сүйлөгөндө айтты.
KY-F00132,KY,train,RELEVANT,POLICY,"""Талибан"" биринчи жолу БУУнун климаттык конференциясына катышат ""Талибан"" кыймылынын өкүлдөрү Ооганстандагы бийликти 2021-жылы кайра басып алгандан бери алгачкы жолу Бириккен Улуттар Уюмунун (БУУ) климаттык ири конференциясына катышканы жатат. Бул тууралуу 10-ноябрда Ооганстандын Айлана-чөйрөнү коргоо боюнча улуттук агенттиги билдирди. БУУнун климаттык..."
KY-F01511,KY,train,NOT_RELEVANT,,"Кыргызстанда дүйнөнүн муз аллеясы ачылышы мүмкүн Мындай сунушту Г.Мерцбахер атындагы “Мөңгү” коомдук фондунун жетекчиси Үрүстөм Кабылбеков бүгүн экология жана муздарды коргоого арналган тегерек үстөлдө билдирди. Анын айтымында, Кыргызстанга муз аллеясын ачуу туристтерди тартуунун жакшы жолу болуп бермек. “Бул долбоордун жардамы менен глобалдык..."
KY-F00303,KY,train,RELEVANT,SCIENCE_GEN,"ЖЕР БАСЫМЫНЫН ЫСЫШЫН ТОКТОТУУ ҮЧҮН КООМ ӨЗГӨРҮШҮ ЗАРЫЛ Жердин абасы ысып атабы? Ысыса адам баласынын кылганынанбы? Же бул табигаттын өзүндө боло жүрчү көрүнүшпү? Анын кесепеттери катастрофага алып келеби же акырындык менен өтүп кетеби? Бириккен Улуттардын Климаттын өзгөрүшү боюнча өкмөттөр аралык комиссиясынын бир эмес, төрт отчетун жарыялагандан кийин ушуга окшогон ондогон жылдан берки бүтпөс талаштарга чекит койгондой болду."
KY-F00626,KY,train,RELEVANT,POLICY,"Дүйнө лидерлери климаттын өзгөрүшүн талкуулайт Лидерлер бул маселени Бириккен улуттар уюмунун алкагында талкуулашат. Уюмдун баш катчысы Пан Ги Мун 120дан ашуун өлкөнүн лидерлерин климаттын өзгөрүшүнө байланыштуу жаңы чараларды көрүүгө чакырды. - Климаттын өзгөрүүсү - өтө кыйынчылык менен жетишилген тынчтыкка, бакубатчылыкка, миллиарддаган..."
KY-R200368,KY,train,RELEVANT,HEALTH_SOCIETY,Лейлек: Климат көчмөндөрү “Данисте” бул жолу Баткен облусунун Ак-Терек айылынан журт которууга аргасыз болгон экологиялык мигранттар тууралуу айтып берет. 300дөй түтүн жашаган айылдын 10% чукулу талкаланган үй-жайын таштап кетүүгө мажбур болгон.
KY-F00700,KY,train,RELEVANT,POLICY,Мэттис: Трамп Париж келишимин талкуулоо үчүн ачык Президент Трамп климаттын өзгөрүүсү боюнча кабыл алынган Париж келишимин талкуулоого “ачык” экенин коргоо министри Жеймс Мэттис 28-майда СВS телеканалына берген маегинде айтты. 27-майда Трамп Твиттер баракчасына “Париж келишими боюнча акыркы чечимди кийинки аптада кабыл алам” – деп жазган....
KY-F01248,KY,train,RELEVANT,POLICY,"Париж: Дүйнө лидерлери климаттын өзгөрүшүн талкуулайт Франциянын борбору Парижде Бириккен улуттар уюмунун климаттын өзгөрүүсүнө байланыштуу 21-конференциясы башталууда. Ага 150дөн ашуун мамлекеттин президент жана өкмөт башчылары катышууда. ""Азаттыктын"" кабарчысы Замира Кожобаеванын билдиришинче, катышуучу лидерлерди БУУнун баш катчысы Пан Ги Мун..."
KY-F01782,KY,train,RELEVANT,POLICY,"АКШнын климат боюнча атайын өкүлү болот Буш администрациясынын саясатынан дагы бир ажырымга жол салып, АКШнын Мамкатчысы климаттын өзгөрүшү боюнча атайын өкүл дайындады. Хиллари Клинтон ошондой эле айлана-чөйрөнү коргоо саясатын багыттоодо Обаманын администрациясы АКШга болгон ишенимди жана анын лидерлик ролун калыбына келтирет деп ишендирди."
KY-F01924,KY,train,RELEVANT,HEALTH_SOCIETY,«Time» журналы Грета Тунбергди «Жылдын адамы» деп тапты Америкалык «Time» журналы экологияны коргоо боюнча өспүрүм активист Грета Тунбергди «Жылдын адамы» деп тапты. Бул журналдын тарыхында анын баасын алган эң жаш адам болуп калды. «Time» журналы 16 жаштагы швециялык өспүрүмдү «Жыл адамы» деп табууда анын климаттын глобалдык өзгөрүшүнө каршы демилге...
KY-R00600,KY,train,NOT_RELEVANT,,"Обама атомдук электр станция курганга 8 миллиард доллар бөлдү Жоржия Штатында курулчу АЭСтин курулушунда, Барак Обаманын билдиришинче, миңдеген адамдар иштешет жана станция болочокто 800 адисти туруктуу иш менен камсыздайт. “Бул коопсуз, экологиялык жактан таза жана энергетикалык жактан эффективдүү технологияны өнүктүрүүгө жаңы чыйыр салат”, деди президент..."
KY-F00373,KY,train,RELEVANT,HEALTH_SOCIETY,COP-26: Глазгодо он миңдеген киши демонстрацияга чыкты Шотландиянын Глазго шаарында 5-6-ноябрда он миңдеген адам климаттык адилеттүүлүктү талап кылган демонстрацияга чыгышты.
KY-F01431,KY,train,RELEVANT,POLICY,"Улуттар уюмунда бүгүн климаттын өзгөрүшү боюнча саммит болот Ага 80дей мамлекет башчысы, 154 өлкөнүн расмий өкүлдөрү катышары күтүлүүдө. БУУнун башкатчысы Пан Ги Мун өткөрүп жаткан бул конференциянын максаты глобалдык жылуулукка өбөлгө болгон булганыч газдардын өлчөмүн кыскартуу боюнча мунаса табуу. Буга чейин ушул багытта кабыл алынган эл аралык документ..."
KY-F01601,KY,train,RELEVANT,POLICY,"Евробиримдиктин лидерлери Жер климатынын өзгөрүшү боюнча эскертүү жарыялашты Брюсселдеги жыйындын соңунда алар абаны өзгөчө көп булгаган мамлекеттер бирдиктүү аракет көрүүгө макулдашпаса, кырдаал көзөмөлдөн чыгып кетээрин эскертишти. Евробиримдикке кирген өлкөлөр булгач газдарды азайтуу боюнча өзүнүн иш-аракеттерин тактап жатышат. Бирок бардык мамлекеттер бирдиктүү..."
KY-C00430,KY,train,RELEVANT,WATER_CRYO,Мөңгүлөрдү иштетүүгө уруксат берген мыйзамды жокко чыгаруу сунушу сотто каралат - | 24.KG Бишкек шаардык райондор аралык соту Суу кодексине киргизилген акыркы өзгөртүүлөрдү жокко чыгаруу боюнча «Демократия жана жарандык коому үчүн» коалициясынын арызын карайт. Бул тууралуу укук коргоочу Азамат Адилов.
KY-R200195,KY,train,RELEVANT,WATER_CRYO,АРАЛ ДЕҢИЗИН КАЛЫБЫНА КЕЛТИРҮҮ БОЮНЧА ЖЫЛЫШТАР Казакстандын өкмөтү Дүйнөлүк Банкка Арал деңизин сактап калуу аракеттеринин экинчи баскычына жаңы карыз сурап кайрылды. 40 жылдай соолуп келген деңиз соңку 2-3 жылда кайра толо баштаганы маалым. Адистердин болжолунда Аралдын түндүк бөлүгү 40 пайызга калыбына келди. Бирок Өзбекстанга караган түштүк бөлүгү мурдагыдай эле бөксөрүп жатат.
KY-F00588,KY,train,RELEVANT,POLICY,"БУУнун климат форумунда жер абасынын ысышы боюнча келишимди 2009-жылга карата түзүү макулдашылды ""Жол картасы"" тууралуу макулдашуу америкалык делегация өз каршылыгынан баш тарткандан кийин жетишилди. Пландалган келишим жер абасын ысыткан булганч газдарды кыскартуу тууралуу2012-жылга чейин эсептелинген Киото келишиминин мөөнөтү 2012-жылы аяктагандан кийин күчүнө кирет."
