id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
KY-F00409,,KY,Azattyk,https://www.azattyk.org/a/1246229.html,2005-11-28,Монреал шаарында климат боюнча экинчи эл аралык форум башталды,"Канаданын Монреал шаарында бүгүн аба ырайынын дүйнөлүк өзгөрүшү боюнча Бириккен Улуттардын жаңы эл аралык конференциясы башталды. Ага 189 мамлекеттен келген он миңге жакын өкүл катышууда. Киото протоколу кабыл алынгандан бери бул – аталган маселе боюнча уюштурулган экинчи эң ири жыйын, ал 12...",RELEVANT,POLICY,RELEVANT,POLICY,,,ky_1,Montreal UN climate forum
KY-F02241,,KY,Azattyk,https://www.azattyk.org/a/1370767.html,2009-01-16,Жогорку Кеңеш мөңгүлөр менчиккке кетет деген кептерди четке какты,"Буга чейин маалымат агенттиктери, Кыргызстанда мөңгүлөр жеке колдорго өтүп кетиши ыктымал экендиги, буга байланыштуу мыйзам долбоору даярдалып жаткандыгы тууралуу маалыматтарды жазып чыгышкан. Бүгүн Жогорку Кеңештин маалымат кызматы мөңгүлөрдүн менчиктештирилиши тууралуу маалыматтар чындыкка...",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,ky_2,parliament denies glacier privatization
KY-F01143,,KY,Azattyk,https://www.azattyk.org/a/26702816.html,2014-11-21,БУУ аймактарды өнүктүрүүгө акча берет,"Кыргызстандын аймактарындагы көйгөйлөрдү азайтууга БУУ тарабынан 16,8 миллион доллар бөлүнөт. Социалдык өнүгүү министрлигинен кабарлашкандай, каражат эки жарым жыл аралыгында табигый кырсыктардын зыяндарын азайтууга жана климаттын өзгөрүшүнө ыңгайлашуу боюнча долбоорлоого жумшалат. Каражаттын...",RELEVANT,POLICY,RELEVANT,POLICY,,,ky_1,UN climate adaptation funding
KY-R200327,,KY,Azattyk,https://www.azattyk.org/a/27386152.html,2015-11-25,2015-жыл эң ысык жыл деп катталды,"Бириккен Улуттар Уюмунун Метеорологиялык башкармалыгы 2015-жылдын аба ырайы эң ысык болуп, рекорд койгонун маалымдады. 25-ноябрда чыккан билдирүүдө быйылкы жыл былтыркыга салыштырмалуу өтө ысык болуп, мурдагы жылдардагы климаттык жылуулуктун жогорку көрсөткүчүнө чыкты. Аталган башкармалыктын...",RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,ky_1,2015 hottest year recorded
KY-F01079,,KY,Azattyk,https://www.azattyk.org/a/1907900.html,2009-12-19,Климат боюнча келишим долбоорунан акыркы мөөнөт алынды,"БУУнун климат боюнча Копенгагенде өтүп жаткан конференциясынын жыйынтыктоочу документинин долбоорунан булганыч газдардын бөлүнүшүн кыскартуу боюнча аткарууга милдеттүү келишимге жетүүнүн акыркы мөөнөтү катары – 2010-жыл деген шилтеме алынды. Батыш маалымат агенттиктери кабарлагандай, текстке...",RELEVANT,POLICY,RELEVANT,POLICY,,,ky_1,Copenhagen climate agreement deadline
KY-F02120,,KY,Azattyk,https://www.azattyk.org/a/30180431.html,2019-09-24,Евробиримдик: Зыяндуу газдардын абага тарашы 45% азаят,Европа дүйнөлүк климаттык коркунучка каршы күрөштүн натыйжалуу болушун каалайт жана климат боюнча Париж макулдашуусун толук ишке ашырууга умтулат. Бул тууралуу Нью-Йоркто Бириккен Улуттар Уюмунун Башкы Ассамблеясынын алкагында жүрүп жаткан жыйында Европа Кеңешинин төрагасы Дональд Туск...,RELEVANT,POLICY,RELEVANT,POLICY,,,ky_2,"EU 45% emission cut, Paris implementation"
KY-F01267,,KY,Azattyk,https://www.azattyk.org/a/30243985.html,2019-10-30,Грета Тунберг «Түндүк кеңешинин» сыйлыгынан баш тартты,"Швециялык 16 жаштагы активист Грета Тунберг ""Инстаграмдагы"" баракчасына ""Түндүк кеңешинин"" айлана-чөйрөнү коргоо жаатындагы сыйлыгын албай турганын жазды. Окуучу кыз бул уюмга түйшүк мээнетин эске алганына ыраазычылык билдирип, бирок климаттын өзгөрүшүнө жол бербөөгө чакырган кыймыл сыйлыкка...",RELEVANT,OTHER_CLIMATE,RELEVANT,HEALTH_SOCIETY,,,ky_1,Greta Thunberg climate activism
KY-F02123,,KY,Azattyk,https://www.azattyk.org/a/31509560.html,2021-10-14,Садыр Жапаров ЕАЭБ жыйынында энергетикалык коопсуздук маселесин козгоду,"Президент Садыр Жапаров бүгүн, 14-октябрда, Жогорку Евразиялык экономикалык кеңештин (ЖЕЭК) кезектеги жыйынына онлайн катышты. Ал өз сөзүндө 2025-жылга чейин Евразия экономикалык биримдигинин алкагында экономикалык интеграцияны тездетүү жана климаттын өзгөрүүсүнө жараша көмүртекти аз өндүрүү...",RELEVANT,POLICY,RELEVANT,ENERGY,,1,ky_2,"EAEU energy security, low-carbon production"
KY-R200346,,KY,Azattyk,https://www.azattyk.org/a/24883001.html,2013-01-24,Латын Америкада мөңгүлөр ылдам ээрип барат,Түштүк Американын Анды тоолорундагы мөңгүлөрдүн көлөмү 1970-жылдан бери 30-50 процентке чейин азайган. Жаңы изилдөө акыркы 300 жылда Анды тоолорундагы мөңгүлөр тез ээрип баратканын аныктаган. “Криосфера” (Cryosphere) журналына жарыяланган изилдөөнүн жетекчиси Антони Рэбетал акыркы отуз жылда...,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,ky_2,"Andes glaciers melting fast, study"
KY-F02015,,KY,Azattyk,https://www.azattyk.org/a/28854741.html,2017-11-15,Мөңгү маселеси: эртең кеч,"“Арай көз чарай” талкуусуна профессор Саламат Аламанов, экология боюнча эксперт Динара Кутманова, география илимдеринин кандидаты, доцент Кайрат Молдошев катышты.",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,ky_1,Glacier issue discussion
KY-F00894,,KY,Azattyk,https://www.azattyk.org/a/27423763.html,2015-12-13,Обама Париж макулдашуусун тарыхый деп атады,АКШ президенти Барак Обама Ак үйдө сүйлөгөн сөзүндө климат боюнча Парижде жетишилген макулдашууну “тарыхый” деп атады. Ишемби күнү 195 өлкөнүн өкүлдөрү Парижде глобалдык жылуулукту алдын алууга карата дүйнөлүк пакттын долбоорун жактырган. Обама форумда кабыл алынган чечимдер айлана-чөйрөнү...,RELEVANT,POLICY,RELEVANT,POLICY,,,gold,IAA adjudicated gold
KY-F01887,,KY,Azattyk,https://www.azattyk.org/a/32896331.html,2024-04-08,Атмосферадагы зыяндуу газдардын концентрациясы мурда болуп көрбөгөндөй чекке жетти,"Өткөн жылы глобалдык жылуулукка себеп болгон көмүр кычкыл газынын, метандын жана азоттун кош кычкылынын атмосферадагы концентрациясы мурда болуп көрбөгөндөй чекке жетти. Бул тууралуу АКШнын Океанды жана атмосфераны изилдөө башкармалыгы билдирди. Көмүр жагуудан, мал чарбасынын жайылышынан жана...",RELEVANT,ENERGY,RELEVANT,SCIENCE_GEN,,,ky_1,Greenhouse gas concentration record
KY-F00086,,KY,Azattyk,https://www.azattyk.org/a/1282048.html,2008-04-01,14:01 Бишкекте Эл аралык ден-соолук күнү белгиленет,"Апрелдин бешинен жетисине чейин улана турган бул иш-чара “Ден-соолукту климаттын өзгөрүүсүнөн сактайлы” деген ураан алдында өтөт. Бул күнгө карата башкалаада спорттун ар кыл түрлөрү боюнча мелдештер, мектеп окуучулар арасында сүрөт тартуу боюнча ири сынак уюштурулат. (AiJu)",RELEVANT,HEALTH_SOCIETY,RELEVANT,HEALTH_SOCIETY,,,ky_2,"health day, protect from climate change"
KY-R200230,,KY,Azattyk,https://www.azattyk.org/a/1616847.html,2009-04-28,К. Бакиев Алматыга Арал боюнча жыйынга барат,Президент Курманбек Бакиев 28-апрелде Аралды сактоо боюнча эл аралык фондду түзгөн мамлекет башчылардын Алматыдагы жыйынына катышат. Анда негизинен аталган фонд алкагында кызматташуунун жыйынтыктары талкууланмакчы. Бул тууралуу президенттин маалымат кызматы билдирди. (EBM),RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,gold,IAA adjudicated gold
KY-F02357,,KY,Azattyk,https://www.azattyk.org/a/1273501.html,2007-10-12,Нобелдин Тынчтык сыйлыгынын лауреаттары аталды,Норвегиянын Илимдер падышалык академиясы бүгүн АКШнын мурдагы вице-президенти Алберт Горду жана БУУнун Климаттык өзгөрүүлөр боюнча өкмөттөр аралык адистер тобун Нобелдин Тынчтык сыйлыгынын лауреаттары деп атады. Байгеси 1.5 миллион доллар болгон Тынчтык премиясы ушуну менен бешинчи жолу...,RELEVANT,POLICY,RELEVANT,SCIENCE_GEN,,1,ky_2,"Nobel Prize for Gore, IPCC climate work"
KY-F00594,,KY,Azattyk,https://www.azattyk.org/a/27076935.html,2015-06-17,Түндүк Корея катуу кургакчылыкка кабылды,"Түндүк Корея бийлиги өлкө акыркы жүз жылдан берки катуу кургакчылыкка кабылганын, бул өлкөдө азык-түлүк тартыштыгына алып келиши ыктымалдыгын айтып чыкты. Мамлекеттик KCNA жаңылыктар агенттиги жамгыр жаабагандыктан өлкөдөгү шалы аянттары кургап баратканын, чыгымды азайтуу үчүн кургакчылыктан...",RELEVANT,AGRI_LAND,RELEVANT,DISASTER,,1,ky_1,North Korea severe drought
KY-F01002,,KY,Azattyk,https://www.azattyk.org/a/1286978.html,2008-07-02,БУУнун Башкы катчысы Пан Ги Мун Кытайга үч күндүк сапарын баштады,"Сапардын жүрүшүндө ал Кытайдын жетекчилери менен сүйлөшөт, анда орчундуу көнүл кытай экономикасынын глобалдык климатка тийгизген таасири жөнүндө болмокчу. Кытай АКШ сыяктуу эле өндүрүштүк чаңдар менен абаны абдан көп булгаган өлкө болуп эсептелет. БУУнун баш катчысы ошондой эле Бээжиндеги...",RELEVANT,POLICY,RELEVANT,POLICY,,1,ky_2,UN visit focuses China climate impact
KY-F01916,,KY,Azattyk,https://www.azattyk.org/a/1617161.html,2009-04-28,Бүгүн президент Алма-Атадагы Аралды сактоо боюнча саммитке катышат,Бүгүн (28-апрелде) президент Курманбек Бакиев Аралды сактоо боюнча эл аралык корду түзгөн мамлекет башчылардын Алма-Атада шаарындагы саммитине катышат. Бул тууралуу президенттин маалымат кызматы билдирди. Жыйында негизинен аталган кордун алкагында кызматташуунун жыйынтыктары талкууланмакчы. Өлкө...,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,ky_2,president attends Aral preservation summit
KY-R200167,,KY,Azattyk,https://www.azattyk.org/a/27420765.html,2015-12-11,Климат боюнча эл аралык келишимди кабыл алуу 12-декабрга калды,"Франциянын тышкы иштер министри Лоран Фабиус климаттык өзгөрүүлөргө каршы чара көрүү боюнча келишимди кабыл алуу эртеңкиге калганын билдирди. Министр 12-декабрга чейин мунаса табыларына ишенерин айтты. Улуттар Уюмунун климат боюнча конференциясына 195 өлкөнүн өкүлдөрү катышып, ал бүгүн соңуна...",RELEVANT,POLICY,RELEVANT,POLICY,,,ky_2,Paris climate agreement adoption postponed
KY-F01282,,KY,Azattyk,https://www.azattyk.org/a/27800833.html,2016-06-16,Бишкек-Нарын-Торугарт жолунун жээктерин бекемдөө тапшырмасы берилди,"Өзгөчө кырдаалдар министрлигинен билдиришкендей, нөшөрлөгөн жаан жана аба ырайынын ысып кетишине байланыштуу мөңгүлөр эрип, 9-10-июнда Чүй облусундагы Чу дарыясындагы суунун деңгээли кескин көтөрүлдү. Бүгүн премьер-министр Сооронбай Жээнбеков абал менен жеринде таанышып, өкмөттүн облустагы өкүлү...",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,ky_1,Glacier melt raised river level
KY-F00721,,KY,Azattyk,https://www.azattyk.org/a/31541685.html,2021-11-02,Жапаров: БУУнун климат саммитин 2027-жылы Бишкекте өткөрүүнү сунуштадык,"Кыргызстандын президенти Садыр Жапаров Глазго шаарында өтүп жаткан дүйнө лидерлеринин климаттын өзгөрүүсү боюнча саммитинин алкагында “Фейсбуктун” кеңсесинде (Meta Platforms компаниясы) президенттин баракчасы аркылуу түз эфирде кайрылуу жасады. Жапаров анда самитте көтөргөн маселелерге токтолуп,...",RELEVANT,POLICY,RELEVANT,POLICY,,,ky_2,Japarov proposes 2027 Bishkek climate summit
KY-F01848,,KY,Azattyk,https://www.azattyk.org/a/29003987.html,2018-01-29,Жогорку Кеңештин комитетинде жазгы талаа жумуштарына даярдык каралат,"Бүгүн Жогорку Кеңештин Агрардык саясат, суу ресурстары, экология жана регионалдык өнүктүрүү боюнча комитети жазгы талаа жумуштарына даярдыктын жүрүшүн талкуулайт. Парламенттин басма сөз кызматы билдиргендей, анда айыл чарба, тамак аш өнөр жайы жана мелиорация министри Нурбек Мурашев маалымат...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-C00380,,KY,24.kg,https://24.kg/kyrgyzcha/173325_bishkektegi_mektep_okuuchularyinyin_deerlik_uchton_biri_aralyikta_bilim_aluuga_kirbeyt/,2020-11-17,Бишкектеги мектеп окуучуларынын дээрлик үчтөн бири аралыкта билим алууга кирбейт - | 24.KG,Бишкектин мектеп окуучуларынын дээрлик үчтөн бири аралыкта билим алууга камтылбайт. Бул тууралуу социалдык маселелер боюнча шаардык кеңештин туруктуу комиссиясынын отурумуна катышкан вице-мэр Айжан Чыныбаева билдирди.,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F00884,,KY,Azattyk,https://www.azattyk.org/a/30932241.html,2020-11-06,Бишкекте «Таза шаар» социалдык акциясы өтөт,"Эртең, 7-ноябрда Бишкектеги Энвер Гареев атындагы Ботаникалык бакта «Таза шаар» аттуу социалдык акция өтөт. Анын максаты - шаар тургундарынын экологиялык маданиятын калыптандыруу жана коомчулуктун көңүлүн баш калаадагы тазалык маселесине буруу экенин «Азаттыкка» иш-чараны уюштуруп жаткан...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F01349,,KY,Azattyk,https://www.azattyk.org/a/30060398.html,2019-07-18,Алтын Капалованын «Сулуусуу» жомогу корей тилине которулду,"Жарандык активист Алтын Капалованын экология маселесин көтөргөн «Сулуусуу» жомогу корей тилине которулду. Бет ачары 18-июлда Бишкекте болот. Жомок Ысык-Көлдүн түбүндө жашаган суу ханышасы жөнүндө баяндайт. Анда сууга ыргытылган таштанды, адамдардын табиятка болгон катаал мамилеси баяндалат....",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F02047,,KY,Azattyk,https://www.azattyk.org/a/25308588.html,2014-03-25,Кумтөргө байланыштуу митинг тарады,"Ысык-Көлдүн Жети-Өгүз райондук сотунун жанында Кумтөрдун экологиялык зыянын текшерүүнү талап кылгандардын митинги тарады. Аймактагы кабарчыбыз маалымдагандай, митингге чыккандар райондук соттун төрагасы Болот Эшебаев менен жолугуп, атайын кайрылуу тапшырышты. Сот төрагасы арыз кароонун...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F01312,,KY,Azattyk,https://www.azattyk.org/a/1226671.html,2004-07-23,Кыргыз-өзбек өкмөттөр аралык комиссиясынын отуруму болот,"БИШКЕК. Эртең Бишкекте Кыргызстан менен Өзбекстандын эки тараптуу кызматташтык боюнча өкмөттөр аралык комиссиясынын алтынчы отуруму болот. Бул тууралуу бүгүн өкмөттүн басма сөз кызматынан билдиришти. Жыйында соода-экономикалык, суу-энергетика, экология жана туристтик кызмат боюнча маселелер...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F00852,,KY,Azattyk,https://www.azattyk.org/a/28974650.html,2018-01-14,Гавайидеги жалган тревогага адам фактору себепкер,"Гавайи штатынын бийлиги аралга учуп келе жаткан ракета тууралуу жалган маалымат Чукул кырдаалдар башкармалыгынын кызматкеринин күнөөсү менен жиберилгенин маалымдашты. Ал нөөмөт алмашуу учурунда туура эмес кнопканы басып алган. 13-январда аралдын жашоочуларынын кол телефондоруна ""баллистикалык...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-C00060,,KY,24.kg,https://24.kg/kyrgyzcha/137568_saatyina_110nbspchakyiryim_balyikchyi_shaaryinan_kuakyi_ashuusuna_cheyinki_burulush_karaluuda/,2019-12-11,Саатына 110 чакырым. Балыкчы шаарынан Куакы ашуусуна чейинки бурулуш каралууда - | 24.KG,"Жогорку Кеңеште Кылмыштар жана жоруктар тууралуу кодекстеги түзөтүүлөрдү, анын ичинен жол эрежесин одоно бузгандарга салынган айыпты көбөйтүүнү жана жасалма номурларды пайдалангандарды талкуулап жатышат.",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-R00395,,KY,Azattyk,https://www.azattyk.org/a/26969258.html,2015-04-21,Жогорку Кеңеш ПАСЕден Бакиевдерди экстрадициялоого көмөктөшүүнү суранды,"Бул тууралуу ушул күндөрү Страсбургда өтүп жаткан Европа Кеңешинин Парламенттик Ассамблеясынын жыйынында Жогорку Кеңештин Эл аралык иштер боюнча комитетинин төрагасы Каныбек Иманалиев айтып чыкты. Ал 2010-жылкы апрел окуялары тууралуу доклад окуп, андагы күнөөлүүлөрдү жазалоого көмөктөшүүнү...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F02069,,KY,Azattyk,https://www.azattyk.org/a/1358190.html,2008-12-11,Күн системасынын сыртында көмүр кычкылтеги бар экени аныкталды,АКШнын космос агенттиги – НАСА Хаббл телескопу биринчи жолу Күн системасынын сыртында көмүр кычкылтегин аныктаганын маалымдады. Бул – жашоо башка жерлерде да пайда болушу мүмкүн деген теорияны далилдейт.,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-C00016,,KY,24.kg,https://24.kg/kyrgyzcha/157252_talasta_sanitardyik_charalar_kuchotuldu/,2020-06-24,Таласта санитардык чаралар күчөтүлдү - | 24.KG,Талас облусунда дүкөндөрдүн жана базарлардын иштөө тартиптерине чектөө киргизилди. Бул туурлауу өкмөттүн ыйгарым укуктуу өкүлү Марат Мураталиев маалымат жыйында билдирди.,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-R00145,,KY,Azattyk,https://www.azattyk.org/a/1366734.html,2009-01-06,Газадагы бүгүнкү трагедия эртеңки күн үчүн негиз даярдоодо,Газа тилкесиндеги кризистин башталганынан бери эки апта болуп калды. Эл аралык дипломаттар ок атышуунун токтотулушуна жетишүүнүн аракетинде. Евробиримдик тараптарды мунасага келүүгө чакырууда. Газа тилкесиндеги кризис жана согуштун тарыхы тууралуу Эркин Европа/Азаттык үналгысынын берүүлөр боюнча директорунун орун басары Аббас Жавади комментарий жазды.,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F01334,,KY,Azattyk,https://www.azattyk.org/a/30825279.html,2020-09-07,Бишкекте экологиялык акция өттү (видео),"7-сентябрда Бишкекте экологиялык акция өттү. “Көгүлтүр асман үчүн таза аба” (International Day of Clean Air for blue skies) эл аралык күнүнө карата өткөрүлгөн иш-чараны экологиялык ""MoveGreen"" жаштар уюму уюштурду. Алардын айтымында, акциянын максаты – абанын булганышынын адамдын ден соолугуна...",NOT_RELEVANT,,NOT_RELEVANT,,1,,ky_2,
KY-R200004,,KY,Azattyk,https://www.azattyk.org/a/28982494.html,2018-01-18,Бишкекте жаңы конуштардагы абанын абалы текшерилди,"Мамлекеттик экотехинспекциянын инспекторлору Бишкек шаарын айланта курчаган жаңы конуштардагы абанын абалын Айлана-чөйрөнү коргоо агенттигинин адистери менен бирге текшерүүдө. Экотехинспекция кызматынын басма сөз катчысы Анара Мамбеталиеванын ""Азаттыкка"" билдиргени боюнча, абанын курамындагы чаң...",NOT_RELEVANT,,NOT_RELEVANT,,1,,ky_1,
KY-C00115,,KY,24.kg,https://24.kg/kyrgyzcha/100978_sotsialdyik_maanidegi_oorular_daryilardyi_ondurushchulordon_tuz_satyip_aluu_karalat_/,2018-11-12,Социалдык маанидеги оорулар. Дарыларды өндүрүшчүлөрдөн түз сатып алуу каралат - | 24.KG,Жогорку Кеңештин депутаттары социалдык маанидеги оорулардын дарыларын өндүрүшчүлөрдөн түз сатып алууну сунушташууда. Бул тууралуу маалымат жыйында депутат Дастан Бекешов билдирди.,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-C00422,,KY,24.kg,https://24.kg/kyrgyzcha/93052_elnbsparalyik_kompaniya_kyirgyizstandagyi_komusko_ekonomikanyi_izildeyt/,2018-08-09,Эл аралык компания Кыргызстандагы көмүскө экономиканы изилдейт - | 24.KG,Экономика министрлиги Европанын реконструкциялоо жана өнүктүрүү банкынын колдоосунда Кыргызстандагы көмүскө экономиканын масштабын иликтейт.,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F00981,,KY,Azattyk,https://www.azattyk.org/a/32260060.html,2023-02-07,"АКШда жаныбарлардын 40%, өсүмдүктөрдүн 34% жоголуу коркунучуна кабылды","АКШда жаныбарлардын 40% жана өсүмдүктөрдүн 34% жок болуу коркунучуна кабылып, экосистеманы олуттуу зыян тооруп турат. АКШ менен Канаданын жаратылышты коргоо боюнча NatureServe изилдөө тобунун баяндамасында ушундай тыянак чыгарылды. Илимпоздордун беш жылдык изилдөөсү көрсөткөндөй,...",NOT_RELEVANT,,NOT_RELEVANT,,,1,ky_2,US species extinction study; no climate frame
KY-F00360,,KY,Azattyk,https://www.azattyk.org/a/28962243.html,2018-01-08,Кенде иштегендердин жапырт жумуштан бошотулушу талкууланат,"Өнөр жай, энергетика жана жер казынасын пайдалануу боюнча мамлекеттик комитет бүгүн Бишкекте Ала-Бука районундагы Иштамберди алтын кенин иштеткен кытайлык “Фул Голд Майнинг” компаниясынын жетекчилиги, тоо-кен тармагы боюнча кесиптик кошуундар уюмунун, Экологиялык жана техникалык коопсуздук...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F01746,,KY,Azattyk,https://www.azattyk.org/a/24355709.html,2011-10-11,Жол боюна эстелик орнотууну тыюу сунушталды,"Жол жээктеринде жол кырсыктарынан каза болгондорго эстеликтерди, аварияга учураган автоунаанын кузовдорун, каркастарын коюуга тыюу салыныш керек. Мындай сунушту бүгүн Жогорку Кеңештин Жер-агрардык маселелер, суу ресурстары, экология жана аймактык өнүгүү боюнча комитети колдоду. Мыйзам...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-C00132,,KY,24.kg,https://24.kg/kyrgyzcha/160169_kyirgyizstandyik_uchnbspokuuchunbspel_aralyik_mendeleev_olimpiadasyinda_medalga_eenbspbolushtu/,2020-07-21,Кыргызстандык үч окуучу Эл аралык Менделеев олимпиадасында медалга ээ болушту - | 24.KG,Кыргызстандык мектеп окуучулары химия предмети боюнча Эл аралык Менделеев олимпиадасында медалга ээ болушту. Бул тууралуу билим берүү жана илим министринин орун басары Надира Жусупбекова брифингде билдирди.,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KY-C00268,,KY,24.kg,https://24.kg/kyrgyzcha/100508_ukmknyin_kyizmatkerleri_elnbsparalyik_terrorduk_uyumdun_mucholorun_karmadyi/,2018-11-02,УКМКнын кызматкерлери эл аралык террордук уюмдун мүчөлөрүн кармады - | 24.KG,"УКМКнын кызматкерлери эл аралык террордук уюмдун мүчөлөрүн кармады. Бул тууралуу аталган комитеттен билдиришти. Маалыматка караганда, жалпысынан чет элдик 5 жаран жана кыргызстандык 4 жаран кармалды. Алар Чүй облусунда ишмедүүлүгүн жүргүзүп келишкен. Колго түшкөндөр 2017-жылдан бери Ооганстан жана Сириядагы эл аралык террордук уюмдун катарына башкаларды тартуу менен алектенишкен.",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F00345,,KY,Azattyk,https://www.azattyk.org/a/1284693.html,2008-05-19,13:30 Эртең Барскоондогу форумда аймактагы экологиялык маселе да көтөрүлөт,"Жарандык форумда Барскоон аймагындагы экология маселеси көтөрүлүп Кумтөр кенинин уулу зат калдыктарын сактоочу жай, мөңгүлөрдүн ээриши, Петров көлүндө суунун көбөйүшү, токойлордун соолушуна байланыштуу маселелер талкуулант. Буга чейин цианидтен жабыр тарткан жергиликтүү тургундарга “Кумтөр”...",NOT_RELEVANT,,NOT_RELEVANT,,,1,ky_2,"Kumtor ecology forum, cyanide focus"
KY-R200350,,KY,Azattyk,https://www.azattyk.org/a/1218245.html,2004-01-04,ПРАВИТЕЛЬСТВО ПРИНИМАЕТ МЕРЫ ПО РАЗВИТИЮ МАЛОЙ АВИАЦИИ,"Бишкек, 3 января. 31 декабря 2003 года премьер-министр Николай Танаев подписал постановление «О развитии малой авиации в Кыргызской Республике». Как сообщает пресс-служба правительства, согласно данному постановлению Министерству экологии и чрезвычайных ситуаций (МЧЭС), Пограничной службе и...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F01638,,KY,Azattyk,https://www.azattyk.org/a/32319359.html,2023-03-15,Кутманова: Коррупцияга каршы күрөш кимдир бирөөгө жакпай жатат,"Жаратылыш ресурстары, экология жана техникалык көзөмөл министри кызматынан алынган Динара Кутманова коррупцияга каршы күрөшү “кимдир бирөөгө жакпай калды” деп эсептейт. Мындай оюн ал бүгүн 15-мартта “Азаттыкка” учкай билдирди: “Комментарий берүүдөн карманайын. Коррупцияга каршы күрөш кимдир...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F00014,,KY,Azattyk,https://www.azattyk.org/a/27162157.html,2015-07-31,Ысык-Көлдө жоголгон литвалыктар табылды,"29-июль түнү Кеңсаң капчыгайында Чоң-Өзөн-Батыш мөңгү тилкесинде таш кулап, Литванын 28 жаштагы жараны каза болгон. Ал Каракол – Көл-Төр – Алтын-Арашан туристтик багыты боюнча жолго чыккан литвалык 8 туристтин бири экени аныкталып, ошол эле күнү калган туристтерди издөө боюнча куткаруу тобу...",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KY-F01172,,KY,Azattyk,https://www.azattyk.org/a/1227261.html,2004-08-06,Кырсыкка кабылган альпинисттерди издөө уланууда,БИШКЕК. Хантеңири чокусунда көчкү алдында калган 6 адамды издөө улантылууда. Кырсык болгон жерге Орусиянын күтүүсүз кырдаалдар министрлигинен 30га жакын альпинист жардамга келди. Бул тууралуу Экология жана өзгөчө кырдаалдар министрлигинин басма сөз кызматынан бүгүн кабарлашты. 5-августта таңга...,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-R00108,,KY,Azattyk,https://www.azattyk.org/a/31822165.html,2022-04-26,Орусия хоккей боюнча дүйнө чемпионатын өткөрүү укугунан ажырады,Хоккей боюнча Эл аралык федерация (IIHF) Орусияны 2023-жылы дүйнө чемпионатын өткөрүү укугунан ажыратты. Мындай чечим федерациянын кеңеши тарабынан 26-апрелде Цюрихте өткөн жыйында кабыл алынды. Анын себеби коопсуздукка байланыштуу деп түшүндүрүлдү. Кеңеш буга чейин юниорлор арасында дүйнө...,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-C00402,,KY,24.kg,https://24.kg/kyrgyzcha/212495_HRW_elnbsparalyik_koomchuluktu_tajikstandagyi_ukuk_buzuularga_konul_buruuga_chakyirdyi/,2021-11-03,HRW эл аралык коомчулукту Тажикстандагы укук бузууларга көңүл бурууга чакырды - | 24.KG,Human Rights Watch (HRW) эл аралык укук коргоо уюму Бириккен Улуттар Уюму (БУУ) менен эл аралык коомчулукту тажик бийлигин өлкөдөгү адам укуктарынын кейиштүү абалына көңүл бурдуртууга чакырды.,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
