id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
UZ-C00260,,UZ,Daryo.uz,https://daryo.uz/uz/2019/04/04/toshkentda-markaziy-osiyoda-iqlim-ozgarishi-muhokama-etildi/,2019-04-04,Тошкентда Марказий Осиёда иқлим ўзгариши муҳокама этилди,Дунё миқёсида ҳаво ҳароратининг 4°C га кўтарилиши суғориш сувларига бўлган талабнинг тахминан 30% га ошишига олиб келади,RELEVANT,WATER_CRYO,RELEVANT,POLICY,,,uz_2,Central Asia climate change discussion
UZ-D02258,,UZ,Daryo.uz,https://daryo.uz/2018/04/25/markaziy-osiyo-mamlakatlari-qirgizistonni-orol-dengizini-qutqarish-boyicha-muzokaralardagi-ishtirokini-yana-yolga-qoyishga-kondirmoqda/,2018-04-25,Markaziy Osiyo mamlakatlari Qirg‘izistonni Orol dengizini qutqarish bo‘yicha muzokaralardagi ishtirokini yana yo‘lga qo‘yishga ko‘ndirmoqda,Qirg‘iziston Orol dengizini qutqarish bo‘yicha fond majlislaridagi ishtirokini muzlatib qo‘ygan edi,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,uz_2,Aral Sea rescue negotiations
UZ-D02555,,UZ,Daryo.uz,https://daryo.uz/uz/2023/10/30/saudiya-arabistoni-orol-dengizi-mintaqasi-aholisi-uchun-moliyaviy-yordam-ajratishi-mumkin/,2023-10-30,Саудия Арабистони Орол денгизи минтақаси аҳолиси учун молиявий ёрдам ажратиши мумкин,Ўзбекистон элчиси Бутунжаҳон ислом уюшмаси минтақавий директори билан ҳамкорлик истиқболларини муҳокама қилди,RELEVANT,WATER_CRYO,RELEVANT,POLICY,,1,uz_2,Saudi aid for Aral region population
UZ-D00217,,UZ,Kun.uz,https://kun.uz/ru/news/2021/08/27/pervyy-shag-k-perexodu-k-zelenoy-energetike-zapusk-solnechnoy-fotoelektricheskoy-stansii-v-karmaninskom-rayone,,Первый шаг к переходу к «зеленой энергетике» - запуск солнечной фотоэлектрической станции в Карманинском районе,"«Накануне 30-летия независимости нашей Родины мы собрались с вами на важное мероприятие. Сегодня в Карманинском районе запускается современная солнечная фотоэлектрическая установка мощностью 100 мегаватт, что является первым шагом на пути перехода к «зеленой энергетике». Сердечно поздравляю всех вас с этим радостным событием.",RELEVANT,ENERGY,RELEVANT,ENERGY,,,gold,IAA adjudicated gold
UZ-D03416,,UZ,Daryo.uz,https://daryo.uz/uz/2024/02/15/global-ekologik-fond-mo-mamlakatlari-ortasida-ekotizimlarni-tiklash-sohasida-hamkorlikni-mustahkamlash-uchun-26-mln-dollar-grant-ajratadi/,2024-02-15,Глобал экологик фонд МО мамлакатлари ўртасида экотизимларни тиклаш соҳасида ҳамкорликни мустаҳкамлаш учун 26 млн доллар грант ажратади,"Бу лойиҳаларга Марказий Осиёнинг заиф экотизимларида ерларни тиклаш, Амударё, Зарафшон, Панж, Сирдарё ва Норин дарёлари ҳавзаларида сув ресурсларини комплекс бошқаришни кучайтириш кабилар киради",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,uz_2,Grant for river basin water management
UZ-D01731,,UZ,Kun.uz,https://kun.uz/news/2024/02/04/jamoatchilik-qollovi-bizga-kuch-beryapti-vazir-ekologiya-boyicha-takliflar-tez-qabul-qilinayotgani-haqida-gapirdi,,«Jamoatchilik qo‘llovi bizga kuch beryapti» – vazir ekologiya bo‘yicha takliflar tez qabul qilinayotgani haqida gapirdi,"Ekologiya vaziri Aziz Abduhakimov 2023 yil yanvaridagi vaziyat tufayli ko‘mirga o‘tishga majbur bo‘linganini, lekin soha vaziri sifatida ko‘mir va mazutni taqiqlashni talab qilish vazifasi ekanini aytgan.",RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_2,coal/mazut phase-out debate
UZ-D02274,,UZ,Kun.uz,https://kun.uz/en/news/2022/01/24/uzbekistan-takes-part-in-oic-senior-officials-meeting-in-jeddah-proposes-improving-aral-sea-region,,"Uzbekistan takes part in OIC Senior Officials Meeting in Jeddah, proposes improving Aral Sea region","The delegation of Uzbekistan, headed by Ambassador Ulugbek Maksudov, is taking part in the OIC Senior Officials Meeting in Jeddah (Saudi Arabia).",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,uz_2,proposes improving Aral region
UZ-D01178,,UZ,Kun.uz,https://kun.uz/news/2024/11/13/ziroat-mirziyoyeva-cop29da-ozbekiston-milliy-pavilioni-bilan-tanishdi,,Ziroat Mirziyoyeva COP29'da O‘zbekiston milliy pavilioni bilan tanishdi,"O‘zbekistonning birinchi xonimi, Zamin xalqaro jamoat fondi vasiylik kengashi raisi Ziroat Mirziyoyeva Bokuda o‘tayotgan Global iqlim sammitidagi ishtiroki davomida ekofaollar bilan birgalikda COP29'da tashkil etilgan O‘zbekiston milliy pavilioni bilan tanishdi.",RELEVANT,POLICY,RELEVANT,POLICY,,,uz_2,COP29 Uzbekistan pavilion visit
UZ-C00127,,UZ,Daryo.uz,https://daryo.uz/2020/01/25/jorj-soros-avtoritar-hukumatlar-va-iqlim-ozgarishlariga-qarshi-kurash-uchun-1-mlrd-dollar-ajratadi/,2020-01-25,Jorj Soros avtoritar hukumatlar va iqlim o‘zgarishlariga qarshi kurash uchun 1 mlrd dollar ajratadi,"80 yoshli milliarderga ko‘ra, aynan shu ikki muammo sivilizatsiyaning omon qolishiga tahdid tug‘diradi",RELEVANT,POLICY,RELEVANT,POLICY,,1,uz_2,Soros funds climate change fight
UZ-D01912,,UZ,Kun.uz,https://kun.uz/news/2022/08/16/yevropadagi-yana-bir-inqiroz-issiqlik-va-qurgoqchilik-yevropa-ittifoqi-iqtisodiyotini-sekinlashtirmoqda,,Yevropadagi yana bir inqiroz. Issiqlik va qurg‘oqchilik Yevropa Ittifoqi iqtisodiyotini sekinlashtirmoqda,"Yevropa uchta inqiroz avj olayotgan bir paytda yangisiga yo‘liqdi. Yozning issiq kelishi yangilik emas, ammo Rossiyaning Ukrainaga tajovuzi, Kremlning Yevroittifoq bilan energetika urushi va koviddan keyingi inflatsiya ortidan hozirgi iqlim kataklizmi Yevropa iqtisodiyoti tiklanishiga to‘sqinlik qilmoqda. Vaholanki, Yevroittifoq iqtisodiyoti Amerikadan keyin dunyoda ikkinchi o‘rinda turadi.",RELEVANT,DISASTER,RELEVANT,DISASTER,,,uz_2,heat and drought hit EU economy
UZ-D05413,,UZ,Kun.uz,https://kun.uz/ru/news/2022/11/07/o-pervom-uspexe-zayavili-na-klimaticheskoy-konferensii-oon,,О первом успехе заявили на климатической конференции ООН,"Развивающиеся и островные государства просят финансовой помощи, чтобы справиться с ущербом. Впервые этот вопрос был включен в повестку переговоров как отдельный пункт.",RELEVANT,POLICY,RELEVANT,POLICY,,,uz_2,UN climate conference loss and damage
UZ-D00234,,UZ,Kun.uz,https://kun.uz/ru/news/2023/06/15/budet-postroyeno-neskolko-solnechnyx-fotoelektrostansiy,,Будет построено несколько солнечных фотоэлектростанций,"Постановления о возведении солнечных фотоэлектрических станций в Ташкентской, Бухарской и Кашкадарьинской областях подписал президент Мирзиёев.",RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_1,solar PV plants
UZ-D02198,,UZ,Daryo.uz,https://daryo.uz/2018/07/24/olimlar-odamning-iqlimga-tasirini-isbotladi/,2018-07-24,Olimlar odamning iqlimga ta’sirini isbotladi,O‘rta kengliklarda antropogen omillar tufayli yillik harorat amplitudasining jiddiy oshishini kuzatish mumkin,RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,uz_2,Scientists prove human impact on climate
UZ-D02777,,UZ,Daryo.uz,https://daryo.uz/uz/2025/04/07/yevropa-ittifoqi-moliyaviy-va-texnologik-yordamni-oshiradi-jahon-banki-mintaqada-yirik-loyiha-boshlaydi-samarqand-xalqaro-iqlim-forumining-ikkinchi-kuni-qanday-otdi/,2025-04-07,"Европа Иттифоқи молиявий ва технологик ёрдамни оширади, Жаҳон банки минтақада йирик лойиҳа бошлайди. Самарқанд халқаро иқлим форумининг иккинчи куни қандай ўтди?",Жорий йилнинг 4–5 апрель кунлари Самарқанд яна бир халқаро тадбирга мезбонлик қилди. Минтақа тақдирига дахлдор форумда “Дарё” мухбири ҳам қатнашди,RELEVANT,POLICY,RELEVANT,POLICY,,,uz_2,Samarqand international climate forum
UZ-C00776,,UZ,Kun.uz,https://kun.uz/news/2024/12/29/xitoy-tibet-janubida-dunyodagi-eng-yirik-gesni-qurmoqchi-aholi-hindiston-va-ekologlar-qarshi,,"Xitoy Tibet janubida dunyodagi eng yirik GESni qurmoqchi. Aholi, Hindiston va ekologlar qarshi","Mahalliy tibetliklar esa mazkur loyiha oqibatida ko‘chirib yuborilish xavfiga duch kelmoqda. Ular uchun bu nafaqat uy-joy yo‘qotish, balki ko‘p asrlik madaniy va tarixiy merosidan ayrilishni anglatadi.",RELEVANT,ENERGY,NOT_RELEVANT,,,1,uz_1,mega-dam displacement/opposition frame
UZ-D01387,,UZ,Kun.uz,https://kun.uz/news/2020/09/24/sanjar-valiyev-iqlim-ozgarishi-30-yil-ichida-jahon-iqtisodiyotiga-8-trln-dollarga-tushadi,,Sanjar Valiyev: iqlim o‘zgarishi 30 yil ichida jahon iqtisodiyotiga 8 trln dollarga tushadi,O‘zbekiston prezidenti Shavkat Mirziyoyev BMT Bosh Assambleyasining 75-sessiyasida «Xalqaro ekologik tizimlarni himoya qilish va tiklash kuni»ni ta'sis etishni taklif qildi.,RELEVANT,OTHER_CLIMATE,RELEVANT,POLICY,,,gold,IAA adjudicated gold
UZ-D02857,,UZ,Daryo.uz,https://daryo.uz/uz/2015/12/03/hindistonga-iqlim-ozgarishi-oqibatlariga-qarshi-kurashish-uchun-2030-yilgacha-1-trln-dollar-kerak-boladi/,2015-12-03,Ҳиндистонга иқлим ўзгариши оқибатларига қарши курашиш учун 2030 йилгача 1 трлн доллар керак бўлади,Ўртача йиллик ҳароратнинг Цельсий ўлчами билан икки даражага ошишини 800 миллион ҳиндистонлик сезиб улгурди,RELEVANT,OTHER_CLIMATE,RELEVANT,POLICY,,,gold,IAA adjudicated gold
UZ-C00391,,UZ,Daryo.uz,https://daryo.uz/2019/08/23/toshkentda-iqlim-ozgarishiga-moslashish-choralariga-bagishlangan-seminar-trening-otkazildi/,2019-08-23,Qoraqalpog‘istonda iqlim o‘zgarishiga moslashish choralariga bag‘ishlangan seminar-trening o‘tkazildi,Seminar-trening Birlashgan Millatlar Tashkilotining Taraqqiyot Dasturi ko‘magida o‘tkazilgan,RELEVANT,POLICY,RELEVANT,POLICY,,,uz_1,Climate adaptation training seminar
UZ-00035,,UZ,Kun.uz,https://kun.uz/news/2025/02/17/muzliklarning-erishi-nomalum-viruslar-tarqalishiga-sabab-bolishi-mumkin,2025-02-17,Muzliklarning erishi noma’lum viruslar tarqalishiga sabab bo‘lishi mumkin,Nobel mukofoti sovrindori insoniyat uchun potensial xavflar haqida ogohlantirdi.,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,uz_1,glacier melt releases viruses
UZ-D02115,,UZ,Kun.uz,https://kun.uz/news/2022/07/05/italiya-songgi-70-yil-ichidagi-eng-kuchli-qurgoqchilik-iskanjasida-qoldi-mamlakat-shimolida-favqulodda-vaziyat-elon-qilindi,,Italiya so‘nggi 70 yil ichidagi eng kuchli qurg‘oqchilik iskanjasida qoldi. Mamlakat shimolida favqulodda vaziyat e’lon qilindi,Italiya shimolidagi beshta regionda oxirgi 70 yil ichidagi eng kuchli qurg‘oqchilik sababli favqulodda vaziyat rejimi e’lon qilindi.,RELEVANT,WATER_CRYO,RELEVANT,DISASTER,,,uz_1,Italy worst drought 70 years
UZ-C00440,,UZ,Daryo.uz,https://daryo.uz/uz/2024/08/26/toshkent-viloyatidagi-eng-katta-muzlik-shiddat-bilan-erimoqda/,2024-08-26,Тошкент вилоятидаги энг катта музлик шиддат билан эримоқда — Гидрометеорология илмий тадқиқот институти,"Гидрометеорология илмий тадқиқот институти, Германия ер тадқиқотлари илмий маркази ва Яшил Марказий Осиё ташаббуси лойиҳалари асосида Тошкент вилоятидаги энг катта музликка экспедиция уюштирилди",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,uz_2,Tashkent region largest glacier melting
UZ-C00503,,UZ,Daryo.uz,https://daryo.uz/uz/2025/05/16/orol-dengizi-tubida-yuqori-darajadagi-shorlanishga-chidamli-osimlik-sinovdan-otkazildi/,2025-05-16,Орол денгизи тубида юқори даражадаги шўрланишга чидамли ўсимлик синовдан ўтказилди,Илмий гуруҳ томонидан ноёб кўчат экиш технологияси ишлаб чиқилган,RELEVANT,WATER_CRYO,RELEVANT,AGRI_LAND,,1,uz_1,Salt-tolerant plant on Aral bed
UZ-D00374,,UZ,Kun.uz,https://kun.uz/news/2023/09/12/ozbekistonda-iqlimiy-yoz-davom-etmoqda-ozgidromet,,O‘zbekistonda «iqlimiy yoz» davom etmoqda - «O‘zgidromet»,O‘zbekistonda kuzning boshlanishi iqlim sharoitiga ko‘ra taqvim sanalariga mos kelmaydi.,RELEVANT,SCIENCE_GEN,NOT_RELEVANT,,,1,uz_1,"climatic-summer note, no change link"
UZ-D03644,,UZ,Daryo.uz,https://daryo.uz/2016/03/11/ozbekistonning-togli-va-tog-oldi-hududlarida-sel-kelishi-xavfi-elon-qilindi/,2016-03-11,O‘zbekistonning tog‘li va tog‘ oldi hududlarida sel kelishi xavfi e’lon qilindi,"Avvlaroq O‘zbekistonning 2,5 ming metrdan yuqori tog‘li hududlarida 16-martga qadar qor ko‘chishi xavfi borligi haqida xabar berilgan edi",NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-D00643,,UZ,Kun.uz,https://kun.uz/ru/news/2023/01/06/teplichniki-i-sadovody-uzbekistana-vstrevojyeny-gryadushchimi-anomalnymi-xolodami,,Тепличники и садоводы Узбекистана встревожены грядущими аномальными холодами,Садоводы и представители тепличного бизнеса Узбекистана встревожены прогнозами погоды на ближайшие дни.,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
UZ-D04873,,UZ,Kun.uz,https://kun.uz/news/2018/01/20/kozogiston-donbass-bujica-muzokaralarni-utkazisga-tajerligini-bildirdi,,Qozog‘iston Donbass bo‘yicha muzokaralarni o‘tkazishga tayyorligini bildirdi,"Qozog‘iston Donbassdagi ixtilof tomonlari rozi bo‘lsa, Ostonada Donbass bo‘yicha muzokaralar o‘tkazishga tayyor. Bu haqda 19 yanvarda Qozog‘istonning BMTdagi doimiy vakili Qayrat Umarov TASS axborot agentligining Ukrainadagi vaziyatni hal qilish bo‘yicha kelishuvlarni Minskdan boshqa yerga o‘tkazish imkoniyatiga izoh berish iltimosiga javoban aytdi",NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-D01886,,UZ,Daryo.uz,https://daryo.uz/uz/2016/06/19/test-mamlakatni-uning-chegaralari-chizmasi-boyicha-taniy-olasizmi/,2016-06-19,Тест: Мамлакатни унинг чегаралари чизмаси бўйича таний оласизми?,Италия жаҳон харитасида этиксимон бўлиб кўриниши ҳаммага маълум. Бироқ қолган мамлакатлар-чи?,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-D03662,,UZ,Daryo.uz,https://daryo.uz/uz/2020/01/18/turkmanistonda-chegaralar-yopilganidan-song-erondan-kirib-keladigan-coca-cola-va-tamaki-mahsulotlari-yoqolib-qoldi/,2020-01-18,Туркманистонда чегаралар ёпилганидан сўнг Эрондан кириб келадиган Coca-Cola ва тамаки маҳсулотлари йўқолиб қолди,Ашхабод аҳолиси эса қўшни мамлакат билан чегаралар ёпиб қўйилганидан норози,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-D02007,,UZ,Daryo.uz,https://daryo.uz/2022/02/04/yangi-zelandiya-oz-chegaralari-bosqichma-bosqich-ochilishini-elon-qildi/,2022-02-04,Yangi Zelandiya o‘z chegaralari bosqichma-bosqich ochilishini e’lon qildi,Mamlakatga kelayotgan barcha fuqarolar mustaqil ravishda o‘zini 10 kunga yakkalashi kerak bo‘ladi,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_1,
UZ-D05499,,UZ,Daryo.uz,https://daryo.uz/uz/2018/07/16/jch-2018-yakunlari-harri-keyn-topurar-grizmann-eng-samarali-oyinchi-manjukich-kuchli-uchlikda/,2018-07-16,"ЖЧ—2018 якунлари: Ҳарри Кейн тўпурар, Гризманн энг самарали ўйинчи, Манжукич кучли учликда","Кеча, 15 июль санасида футбол бўйича XXI Жаҳон Чемпионати якунига етди",NOT_RELEVANT,,NOT_RELEVANT,,,,uz_1,
UZ-D03784,,UZ,Daryo.uz,https://daryo.uz/2020/05/06/jizzaxda-sel-kelishi-oqibatida-10-yoshli-qizcha-suvda-oqib-halok-boldi/,2020-05-06,Jizzaxda sel kelishi oqibatida 10 yoshli qizcha suvda oqib halok bo‘ldi,Qiz dala maydonidan mollarini uyiga haydab kelish uchun soydan o‘tayotgan vaqtida sel toshqini oqibatida suvda oqqan,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-C00444,,UZ,Daryo.uz,https://daryo.uz/2026/01/18/ozbekistonliklar-uchun-aqsh-vizasini-soddalashtirish-boyicha-muzokaralar-boshlangan-elchi-furqat-siddiqov/,2026-01-18,“Oʻzbekistonliklar uchun AQSH vizasini soddalashtirish boʻyicha muzokaralar boshlangan” — elchi Furqat Siddiqov,"Oʻzbekistonning Amerikadagi elchisi kelishuvga erishish oson emasligi, biroq natija uchun tinimsiz harakat qilinayotganini aytdi.",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
UZ-C02251,,UZ,Daryo.uz,https://daryo.uz/uz/2025/12/13/saida-mirziyoyeva-rimda-insoniy-birodarlik-mukofoti-sovrindorlarini-saralash-jarayonida-qatnashdi/,2025-12-13,Саида Мирзиёева Римда “Инсоний биродарлик” мукофоти совриндорларини саралаш жараёнида қатнашди,"“Ҳурматли ҳайъат аъзолари билан биргаликда мукофот совриндорларини саралаш жараёнида қатнашганимдан хурсандман”, деган Президент администрацияси раҳбари.",NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-D02195,,UZ,Daryo.uz,https://daryo.uz/2019/01/24/toshkentda-fevral-boshida-ozbekiston-va-yevroittifoq-ortasidagi-hamkorlik-togrisidagi-bitim-boyicha-muzokaralarning-birinchi-raundi-bolib-o/,2019-01-24,Toshkentda fevral boshida O‘zbekiston va Yevroittifoq o‘rtasidagi hamkorlik to‘g‘risidagi bitim bo‘yicha muzokaralarning birinchi raundi bo‘lib o‘tadi,Tashqi ishlar vaziri o‘rinbosari Dilshod Axatov Yevropa Ittifoqining Markaziy Osiyo bo‘yicha maxsus vakili Piter Burian bilan uchrashdi,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-D00977,,UZ,Kun.uz,https://kun.uz/news/2019/11/01/ekologiya-qomitasi-chiqindilarni-belgilangan-joyga-tashlash-boyicha-ogohlantirish-bilan-chiqdi,,Ekologiya qo‘mitasi chiqindilarni belgilangan joyga tashlash bo‘yicha ogohlantirish bilan chiqdi,Chiqindilarni belgilanmagan joylarga tashlash chiqindilarni kompleks boshqarish sohasidagi qonunchilik talablarining buzilishiga hamda O‘zbekiston Respublikasi MJTKning 91-moddasiga muvofiq jarima qo‘llanilishiga sabab bo‘ladi.,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-D02930,,UZ,Daryo.uz,https://daryo.uz/2018/08/14/aqsh-tehronning-bayonotlariga-qaramay-eron-bilan-muzokaralarga-tayyorligini-malum-qildi/,2018-08-14,"AQSh Tehronning bayonotlariga qaramay, Eron bilan muzokaralarga tayyorligini ma’lum qildi",Milliy xavfsizlik borasidagi shoshilinch muammolar yechimini topish uchun prezident Donald Tramp Eron bilan muloqot olib borishga tayyor,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_1,
UZ-C01171,,UZ,Kun.uz,https://kun.uz/en/news/2024/08/28/the-olympics-were-literally-full-of-records-and-unparalleled-achievements-for-us-shavkat-mirziyoyev,,“The Olympics were literally full of records and unparalleled achievements for us” – Shavkat Mirziyoyev,"The meeting of President Shavkat Mirziyoyev with the athletes who participated in the Paris Olympics, their parents and coaches began at the Kuksaroy residence.",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
UZ-C02048,,UZ,Daryo.uz,https://daryo.uz/2023/03/08/ozbekiston-ekologiyasi-eng-yomon-dunyodagi-6-ta-davlat-qatoriga-kiritildi/,2023-03-08,O‘zbekiston ekologiyasi eng yomon dunyodagi 6 ta davlat qatoriga kiritildi,Legatum Institute tomonidan har yili tuziladigan farovonlik indeksi e’lon qilindi,NOT_RELEVANT,,NOT_RELEVANT,,,1,uz_1,"Generic ecology ranking, no climate"
UZ-D00089,,UZ,Kun.uz,https://kun.uz/news/2023/09/06/osiyo-kubogi-u23-saralashi-ozbekiston-olimpiada-2024-sari-yolni-81-hisobidagi-galaba-bilan-boshladi,,Osiyo kubogi U23 saralashi. O‘zbekiston Olimpiada-2024 sari yo‘lni 8:1 hisobidagi g‘alaba bilan boshladi,O‘zbekiston olimpiya jamoasi Osiyo kubogi U23 saralash o‘yinlari «Ye» guruhi bahslarini yirik g‘alaba bilan boshladi.,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_1,
UZ-D03005,,UZ,Kun.uz,https://kun.uz/en/news/2025/11/19/ecology-ministry-removed-from-government-structure-and-turned-into-an-independent-committee,,Ecology Ministry removed from government structure and turned into an independent committee,"Uzbekistan has overhauled its environmental governance system, separating the Ecology Ministry from the Cabinet of Ministers and transforming it into an independent national committee. The changes are set out in a presidential decree and resolution.",NOT_RELEVANT,,NOT_RELEVANT,,,,uz_1,
UZ-D01852,,UZ,Daryo.uz,https://daryo.uz/uz/2025/11/25/fargonada-hokim-orinbosari-ekologiya-inspektoriga-kuch-ishlatgani-aytilmoqda/,2025-11-25,Фарғонада ҳоким ўринбосари экология инспекторига куч ишлатгани айтилмоқда,"Бувайда тумани ҳокими ўринбосари Саидали Хидиров ноқонуний дарахт кесиш ҳолатини расмийлаштирмоқчи бўлган Экология қўмитаси инспектори Аҳроржон Ниёзовга куч ишлатиб, Миллий гвардия ходимлари ёрдамида туман ИИБга олиб кетди.",NOT_RELEVANT,,NOT_RELEVANT,,,,uz_1,
UZ-C01513,,UZ,Daryo.uz,https://daryo.uz/2023/06/13/2025-yildan-toshkent-xiva-jaloliddin-manguberdi-tezyurar-poyezdi-qatnovi-yolga-qoyiladi/,2023-06-13,2025-yildan Toshkent-Xiva “Jaloliddin Manguberdi” tezyurar poyezdi qatnovi yo‘lga qo‘yiladi,"Kelgusi yetti yilda Xorazmda turizm uchun, yo‘l, elektr va suv infratuzilmasiga 200 million dollar sarflanadi",NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-D01716,,UZ,Kun.uz,https://kun.uz/en/news/2019/10/24/epsilon-together-with-uzbekneftegaz-increases-hydrocarbon-production,,Epsilon together with Uzbekneftegaz increases hydrocarbon production,Epsilon together with Uzbekneftegaz JSC increased hydrocarbon production.,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
UZ-D00495,,UZ,Daryo.uz,https://daryo.uz/uz/2020/09/21/tibbiyot-xodimlari-bolalar-sonini-chegaralamagan-ssv-vakili-andijonda-tugilgan-11-farzand-haqida-izoh-berdi/,2020-09-21,«Тиббиёт ходимлари болалар сонини чегараламаган». ССВ вакили Андижонда туғилган 11-фарзанд ҳақида изоҳ берди,"Шифокор Барно Абдусаматованинг таъкидлашича, туғруқнинг оралиқ масофасини сақлаш ҳар бир аёлнинг индивидуал организмига боғлиқ",NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-C01753,,UZ,Daryo.uz,https://daryo.uz/uz/2024/04/13/ozbekistonning-qator-hududlaridakuchli-yogingarchilik-oqibatida-sel-hodisalari-kuzatilmoqda/,2024-04-13,Ўзбекистоннинг қатор ҳудудларида кучли ёғингарчилик оқибатида сел ҳодисалари кузатилмоқда,Аввалроқ Ўзбекистоннинг 9 та вилоятида сел-сув тошқини хавфи эълон қилинганди,NOT_RELEVANT,,RELEVANT,DISASTER,,1,uz_1,"Rain-driven sel events, weak climate frame"
UZ-D01988,,UZ,Kun.uz,https://kun.uz/news/2021/08/11/sizda-bel-boyin-sohalaringizda-doimiy-ogriq-bormi-ogriqlardan-oson-va-samarali-xolos-bolishingiz-uchun-maxsus-trenajyer,,"Sizda bel, bo‘yin sohalaringizda doimiy og‘riq bormi? Og‘riqlardan oson va samarali xalos bo‘lishingiz uchun maxsus trenajyer!","Statistik ma'lumotlarga ko‘ra, sayyoramiz aholisining katta qismi umurtqa pog‘onasining turli kasalliklari bilan og‘riydilar.",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
UZ-D04976,,UZ,Daryo.uz,https://daryo.uz/2015/08/20/yechl-4-saralash-bosqichining-dastlabki-oyinlari-yakunlandi/,2015-08-20,YeChL 4-saralash bosqichining dastlabki o‘yinlari yakunlandi,Ukrainaning “Shaxtyor” klubi safarda “Rapid”ni kichik hisobda yengdi. “Valensiya” o‘z maydonida “Monako”ni 3:1 hisobida taslim etdi,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_1,
UZ-C01918,,UZ,Daryo.uz,https://daryo.uz/2022/05/15/hech-kimni-ragbatsiz-qoldirmaydigan-bozatov-festning-saralash-bosqichi-oz-nihoyasiga-yetdi/,2022-05-15,Hech kimni rag‘batsiz qoldirmaydigan “Bo‘zatov fest”ning saralash bosqichi o‘z nihoyasiga yetdi,Qoraqalpog‘istonda bo‘lib o‘tayotgan “Yoshlar ovozi” tanlovining saralash bosqichi tugatildi. O‘rin olmaganlarga ham 10 million so‘m pul mokofoti beriladi,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-C00817,,UZ,Kun.uz,https://kun.uz/en/news/2024/07/03/major-water-pipeline-burst-in-tashkents-yunusabad-leads-to-widespread-flooding-and-water-outages,,Major water pipeline burst in Tashkent’s Yunusabad leads to widespread flooding and water outages,"Due to a malfunction in a large water conduit network in the Yunusabad district of the capital, the streets have filled with water. A significant part of the area has been cut off from the water supply.",NOT_RELEVANT,,NOT_RELEVANT,,,,uz_2,
UZ-D00847,,UZ,Daryo.uz,https://daryo.uz/uz/2016/08/31/gazprom-turk-oqimi-borasidagi-muzokaralarni-31-avgustdan-qayta-tiklaydi/,2016-08-31,«Газпром» «Турк оқими» борасидаги музокараларни 31 августдан қайта тиклайди,Лойиҳа устидаги ишлар қайтадан бошлаб юборилиши ҳақида бир муддат илгари Путин маълум қилган эди,NOT_RELEVANT,,NOT_RELEVANT,,,,uz_1,
UZ-D04341,,UZ,Kun.uz,https://kun.uz/en/news/2021/01/10/carbon-monoxide-poisoning-kills-a-couple-in-syrdarya,,Carbon monoxide poisoning kills a couple in Syrdarya,"A 33-year-old man and his 26-year-old wife died as a result of carbon monoxide poisoning in the Syrdarya region. Their 2-year-old daughter was admitted to the hospital’s intensive care unit, Kun.uz correspondent reports with reference to the regional prosecutor’s office.",NOT_RELEVANT,,NOT_RELEVANT,,,,uz_1,
UZ-D00703,,UZ,Daryo.uz,https://daryo.uz/uz/2025/07/11/quyosh-energiyasi-yevropa-ittifoqida-ilk-bor-asosiy-energiya-manbai-boldi/,2025-07-11,Қуёш энергияси Европа Иттифоқида илк бор асосий энергия манбаи бўлди,Францияда шу сабабли электр энергияси нархи арзонлашди,NOT_RELEVANT,,RELEVANT,ENERGY,,,uz_1,Solar became EU main source
