id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
KK-D03573,,KK,Egemen,https://egemen.kz/article/353847-klimattynh-ozgerui-damushy-elderge-zor-qauip-tondirip-tur-memleket-basshysy,2023-12-01,Климаттың өзгеруі дамушы елдерге зор қауіп төндіріп тұр - Мемлекет басшысы,"Президент Қасым-Жомарт Тоқаев Климат жөніндегі дүниежүзілік саммитте сөз сөйледі, деп хабарлайды Egemen.kz.",RELEVANT,POLICY,RELEVANT,POLICY,,,kk_2,President at World Climate Summit
KK-D03149,,KK,Egemen,https://egemen.kz/article/171882-aralda-balyq-eksporty-segiz-esege-artty,2018-07-17,Аралда балық экспорты сегіз есеге артты,"Арал өңірі балықшыларының ІV слетіне облыс әкімі Қырымбек Көшербаев, ҚР Парламент Мәжілісі депутаттары, Ауыл шарушылығы министрлігінің, Халықаралық Аралды",RELEVANT,WATER_CRYO,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-C00886,,KK,Egemen,https://egemen.kz/article/296823-balqash-koli-araldynh-kebin-kiyui-mumkin,2021-11-19,Балқаш көлі Аралдың кебін киюі мүмкін,"Балқаш деңгейі 2040 жылға дейін айтарлықтай таяздануы мүмкін. Мұндай болжамды ҚР Экология, геология және табиғи ресурстар министрлігі мамандары айтып",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_2,Lake Balkhash shrinking like Aral
KK-D00722,,KK,Egemen,https://egemen.kz/article/391098-ministr-aral-tenhizininh-qurghaghan-tabanynda-dgurgizilip-dgatqan-dgumystarmen-t,2025-07-10,Министр Арал теңізінің құрғаған табанында жүргізіліп жатқан жұмыстармен танысты,8 шілдеде Экология және табиғи ресурстар министрі Ерлан Нысанбаев Қызылорда облысына барған жұмыс сапары барысында,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_1,Aral seabed works visit
KK-A00466,,KK,Azattyq,https://www.azattyq.org/a/1169948.html,2006-12-13,Ауа-райының төтенше құбылыстары жер климатының өзгергенін көрсетіп отыр,"Ғалымдар 2006 жылда қоғамның толығымен жер климатының расында жылынғанын байқағанын айтады. Оның нақты солай болып жатқанын дәлелдейтіндей, ғалымдардан алаңдаушылық хабарлар болмағанымен, ауа-райының тым өзгеріске ұшырағаны айтарлықтай құбылыс болып отыр.",RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,kk_2,Extreme weather shows climate warming
KK-A00189,,KK,Azattyq,https://www.azattyq.org/a/1170470.html,2007-01-04,Биылғы жыл бұған дейінгі ең жылы жыл болмақшы,"Бұл жөнінде Британияның метеорология кеңсесінің климаттың өзгеруін зерттейтін арнайы мамандары хабарлауда. Көптеген ғалымдардың пікірінше, бұл ғасырда температура 2 мен 6 градус аралығында ысымақшы. Оның басты себебі- ауаға көмір қышқыл газының шамадан көп бөлінуі, дейді мамандар.",RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,gold,IAA adjudicated gold
KK-C02232,,KK,Egemen,https://egemen.kz/article/388755-aptap-ystyqtan-qalay-saqtanu-kerek,2025-06-03,Аптап ыстықтан қалай сақтану керек,Жаһандық климаттың өзгеруі жер бетіндегі ауа температурасының күрт көтерілуіне әкеп соғуда. Әсіресе жаз мезгіліндегі аптап ыстық адам денсаулығына кері,RELEVANT,DISASTER,RELEVANT,HEALTH_SOCIETY,,,kk_2,"Heat protection, climate-linked health"
KK-D02089,,KK,Egemen,https://egemen.kz/article/298192-shavkat-mirzieyov-aral-apatyn-nazardan-tys-qaldyrugha-bolmaydy,2021-12-04,Шавкат Мирзиеёв: Арал апатын назардан тыс қалдыруға болмайды,Өзбекстан Президенті Шавкат Мирзиеёв Egemen Qazaqstan газетінің 4 желтоқсандағы санына берген сұхбатында Орталық Азиядағы экологиялық күрделі мәселелердің,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_2,"Aral disaster, Central Asia ecology"
KK-D01693,,KK,Egemen,https://egemen.kz/article/367909-klimattynh-syn-qaterlerin-dgalghyz-enhseru-mumkin-emes-qtoqaev,2024-07-04,Климаттың сын-қатерлерін жалғыз еңсеру мүмкін емес - Қ.Тоқаев,Бұл туралы Мемлекет басшысы Қасым-Жомарт Тоқаев ШЫҰ плюс саммитінде айтты,RELEVANT,POLICY,RELEVANT,POLICY,,,kk_2,"Climate challenges, SCO summit"
KK-C01161,,KK,Egemen,https://egemen.kz/article/316919-manhghystaudynh-ekologiyasy-bozdap-tur,2022-06-30,Маңғыстаудың экологиясы «боздап» тұр,"Маңғыстау экологиясы көп өзгерді. Қазіргі ту-талақай тақырды бұрын көк шөбі белуардан келетін көгалды тұс десе ешкім сенбес еді. Апталап соғатын, тіпті",RELEVANT,AGRI_LAND,RELEVANT,AGRI_LAND,,1,kk_2,"Mangystau pastures degraded, desertification"
KK-A00566,,KK,Azattyq,https://www.azattyq.org/a/27045667.html,2015-05-31,Күннен қуат алатын ұшақ сапарға аттанды,"Күн энергиясынан қуат алатын Solar Impulse 2 ұшағына мінген швейцариялық ұшқыш Андре Боршберг бүгін Қытайдың шығысындағы Нанкин қаласынан жалғыз өзі ұзақ сапарға шықты. Ол Тынық мұхитының үстімен алты күнде 8500 шақырым қашықтықты артқа тастап, Гавай аралдарына ұшып жетпек. Бұл жалғыз адамдық...",RELEVANT,ENERGY,NOT_RELEVANT,,,1,kk_1,"solar plane flight, no climate frame"
KK-A00307,,KK,Azattyq,https://www.azattyq.org/a/1170844.html,2007-01-24,Давос қаласында бүгін Дүниежүзілік экономикалық форум басталады,"Дәстүрлі мәслихатқа бизнес, саясат, ғылым, баспасөз, азаматтық қоғам салаларынан екі мыңнан астам жетекші келеді. Бес күн жалғасатын форумда ғаламдық ауа-райының жылынуы, Израиль-Палестина дауы, ғаламдық энергетика саудасының мәселелері талқыланбақ. Қазақстан делегациясын президент әкімшілігі...",RELEVANT,POLICY,NOT_RELEVANT,,,,kk_2,
KK-D03261,,KK,Egemen,https://egemen.kz/article/159316-zhasyl-klimat-qory-qazaqstangha-qardgy-boldi,2017-10-06,Жасыл климат қоры Қазақстанға қаржы бөлді,Жасыл климат қоры (GCF) жаңартылатын энергия көздерін Еуропалық қайта құру және даму банкінің (ЕҚДБ) негіздемелік бағдарламасы бойынша жаңартылатын,RELEVANT,ENERGY,RELEVANT,POLICY,,1,kk_2,Green Climate Fund finances renewables
KK-A00087,,KK,Azattyq,https://www.azattyq.org/a/27692016.html,2016-04-23,Париж климат келісіміне 175 мемлекет қол қойды,БҰҰ-ның Нью-Йорктегі штаб-пәтерінде әлемнің 175 мемлекетінің жоғары лауазымды өкілдері Парижде қабылданған ғаламдық климаттың өзгеруімен күрес келісіміне қол қойды. БҰҰ бас хатшысы Пан Ги Мун ашқан қол қою рәсімінде құжатқа алғашқы болып Франция президенті Франсуа Олланд қол қойды. Сонымен бірге...,RELEVANT,POLICY,RELEVANT,POLICY,,,kk_1,175 nations sign Paris agreement
KK-A00096,,KK,Azattyq,https://www.azattyq.org/a/1747374.html,2009-06-05,Тянь-Шаньнің 2 мыңнан астам мұздығы еріп кеткен,"Ғаламдық ауа-райының жылынуы нәтижесінде планетаның ірі тау массивтерінің бірі Тянь-Шань 8 200 мұздығының 2 мыңнан астамын жоғалтты, — деп хабарлады Қырғызстан қоршаған ортаны қорғау мен орман шаруашылығы жөніндегі мемлекеттік агенттігі директорының орынбасары Айтқұл Бұрханов. «Таулы...",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_1,Tian Shan glaciers lost to warming
KK-D00289,,KK,Egemen,https://egemen.kz/article/181679-transshekaralyq-ozender-ortaq-su-qalay-bolinbek,2019-02-04,Трансшекаралық өзендер: ортақ су қалай бөлінбек?,"Трансшекаралық өзендер Қазақстанның экологиялық және стратегиялық сұрағы. Себебі Ертіс, Іле, Сырдария, Жайық, Тобыл, Есіл және Шу секілді елдің бас",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_1,transboundary rivers water sharing
KK-A00114,,KK,Azattyq,https://www.azattyq.org/a/33199551.html,2024-11-12,"Нұрқаділов өлімі, ""Нұр Отанның"" мұрагері, жаһан климаты – AzatNEWS | 12.11.2024",Заманбек Нұрқаділовтің жұмбақ жағдайда қаза тапқанына 19 жыл. Істің қайта тергелуіне не кедергі? Amanat партиясы халықтан неге кешірім сұрау керек? Белсендінің көздегені не? Әзербайжан астанасында жаһандық климат саммиті өтіп жатыр. Қазақстан президентін қандай мәселе алаңдадаты?,RELEVANT,POLICY,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-01373,,KK,Egemen,https://egemen.kz/article/411558-toqaev-aral-basseynindegi-ekologiyalyq-akhual-alanhdatarlyq,2026-04-22,Тоқаев: Арал бассейніндегі экологиялық ахуал алаңдатарлық,Қасым-Жомарт Тоқаев Халықаралық Аралды құтқару қоры құрылтайшы мемлекеттер басшылары кеңесінің отырысында Солтүстік Аралдың экожүйесін қалпына келтіру бойынша…,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_2,Aral basin ecological situation worrying
KK-C01059,,KK,Egemen,https://egemen.kz/article/350670-kezdesu-ozegi-–-dinaralyq-dialogti-damytu,2023-10-11,Кездесу өзегі – дінаралық диалогті дамыту,Парламент Сенатының төрағасы – Съезд хатшылығының басшысы Мәулен Әшімбаев Әлемдік және дәстүрлі діндер көшбасшылары съезі хатшылығының ХХІ отырысына,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-D00574,,KK,Egemen,https://egemen.kz/article/167293-khalyqaralyq-qatynastar-qorghanys-dgane-qauipsizdik-komitetine-dganha-khatshy-sa,2018-04-10,"Халықаралық қатынастар, қорғаныс және қауіпсіздік комитетіне жаңа хатшы сайланды","Бүгін Сенаттың Халықаралық қатынастар, қорғаныс және қауіпсіздік комитетіне жаңа хатшы сайланды.",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-A00340,,KK,Azattyq,https://www.azattyq.org/a/1173367.html,2007-05-23,Каспий теңізінде биыл кемінде 10 мың итбалық қырылған сияқты,"Ресей Еуропадағы қауіпсіздік және ынтымақтастық ұйымына қайырылып, Каспий теңізінің табиғатына зиян келіп жатқанын зерттеуге шақырды. Ресей теңіз жануарлары мұнай мен газ өндірісімен айналысып жатқан компаниялардың себебінен қырылып жатыр дейді. Мәселе осы аптада Чехия астанасы Прагада өткен конференцияда талқыланды.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C02336,,KK,Egemen,https://egemen.kz/article/318318-kiik-sanyn-retteu-maselesi-qayta-qaralatyn-boldy,2022-07-19,Киік санын реттеу мәселесі қайта қаралатын болды,"Бұл туралы Экология, геология және табиғи ресурстар министрі Серікқали Брекешев мәлім етті, деп хабарлайды. Egemen.kz.",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-C01047,,KK,Egemen,https://egemen.kz/article/331948-qaraly-qanhtar-eldiktinh-syn-saghaty,2023-01-06,Қаралы қаңтар: Елдіктің сын сағаты,"Елімізді дүрліктірген Қаңтар қасіретіне 1 жыл болды. Бастапқыда бейбіт басталып, соңы қарулы қақтығысқа ұласқан осынау оқиға кезінде халқымыз үлкен",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-C00200,,KK,Egemen,https://egemen.kz/article/256422-demalys-kunderi-elordada-qanday-madeni-sharalar-otedi,2020-11-19,Демалыс күндері елордада қандай мәдени шаралар өтеді,"Қаладағы мәдени ошақтар алдағы демалыс күндері қала тұрғындары мен қонақтарына арнап музыкалық қойылымдар, көрмелер мен экскурсиялар дайындады. Барлық",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D01231,,KK,Egemen,https://egemen.kz/article/173628-maqtaaralda-dganha-oqu-dgylyna-oray-4- mektep-paydalanugha-berildi,2018-08-29,Мақтааралда жаңа оқу жылына орай 4 мектеп пайдалануға берілді,Жаңадан құрылған Мақтаарал ауданында жаңа оқу жылына орай 4 мектеп пайдалануға берілді. Бүгін аудан әкімі Бақыт Асанов Жаңажол ауылдық округіндегі,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-A00253,,KK,Azattyq,https://www.azattyq.org/a/33285164.html,2025-01-23,"Министрдің көлігі, полиция ұстаған белсенді, қылмысты ашуға талпыныс – AzatNEWS | 22.01.2025","Көлікті аулада 5 минуттан артық қыздырғанға айыппұл салу үкімет қазынасын толтыру ма, әлде экологияны қорғау ма? Экология министрі көлікті қыздыруға 5 минут жеткілікті дейді. Астаналықтар бұған келісе ме? Алматыда сатиралық паблик авторын қолдауға шыққан тағы бір белсендіні полиция ұстады.",NOT_RELEVANT,,NOT_RELEVANT,,,1,kk_1,"news digest, climate not foregrounded"
KK-D00537,,KK,Egemen,https://egemen.kz/article/369706-elordanynh-qarqaraly-tasdgolynda-qozghalys-ishinara-shekteledi,2024-08-05,Елорданың Қарқаралы тасжолында қозғалыс ішінара шектеледі,Астанада Қарқаралы тас жолының бір бөлігі жартылай жабылады,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-C01188,,KK,Egemen,https://egemen.kz/article/184525-14-29-dgas-aralyghyndaghy-qazaqstandyqtar-zhastar-korpusyn-damytu-dgobasyna-qaty,2019-03-05,14-29 жас аралығындағы қазақстандықтар Жастар корпусын дамыту жобасына қатыса алады,"Жастар корпусын дамыту жобасы жастарды қоғам өміріне тарту және олардың қоғамға қызмет көрсету ісіне ат салысуды, жастар арасында өмірлік дағдыларды",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D00202,,KK,Egemen,https://egemen.kz/article/42128-toraghanynh-usynysy-qaraldy,2015-03-05,Төрағаның ұсынысы қаралды,"Парламент Сенаты Конс­ти­туциялық заңнама, сот жүйесі және құқық қорғау органдары комитетінің кеңейтілген отырысында Бақыт Сәрсенбайұлы Мелдешов пен",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C00771,,KK,Egemen,https://egemen.kz/article/268081-sot-dguyesin-dganhghyrtu-boyynsha-zanh-dgobalary-qaralady,2021-03-09,Сот жүйесін жаңғырту бойынша заң жобалары қаралады,Қазақстан Республикасы Парламенті Сенаты Бюросының мүшелері осы жылдың 11 наурызында өтетін Палата отырысының күн тәртібін бекітті. Депутаттар батып,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C01318,,KK,Egemen,https://egemen.kz/article/222225-semeyde-su-basudy-aldyn-alu-sharalary-bastaldy,2020-02-25,Семейде су басуды алдын алу шаралары басталды,"Семейде «Көктем-2020» республикалық командалық-штабтық жаттығуы басталды.Семей ақпараттық орталығы мәліметінше, шара аясында «Спартак» стадионында су",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D02028,,KK,Egemen,https://egemen.kz/article/260145-ortsaylaukom-khalyqaralyq-uyymdar-men-shet-memleketterdinh-bayqaushylaryn-akkred,2021-01-04,Ортсайлауком халықаралық ұйымдар мен шет мемлекеттердің байқаушыларын аккредиттеуді аяқтады,Бүгін ҚР Парламенті Мәжілісі және мәслихаттары депутаттарының 2021 жылғы 10 қаңтарға тағайындалған кезекті сайлауына халықаралық ұйымдар мен шет мемлекеттердің…,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D01508,,KK,Egemen,https://egemen.kz/article/38117-zertteu-natidgeleri-qaralghan-kenhes,2015-02-06,Зерттеу нәтижелері қаралған кеңес,"Қазақстан Республикасының Мем­лекеттік хатшысы Гүлшара Әб­діқалықова кеңес өткізді, деп хабарлады Президенттің баспасөз қызметі. Кеңесте этносаралық",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D01463,,KK,Egemen,https://egemen.kz/article/12166-khalyqaralyq-zanh-dgobalary-qoldau-tapty,2011-05-06,Халықаралық заң жобалары қолдау тапты,Кеше Сенат Төрағасы Қайрат Мәмидің жетекшілігімен өт­кен палатаның кезекті отырысында төрт мәселе депутаттар на­зарына ұсынылды. Соның екеуі келісімдерді,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-A00197,,KK,Azattyq,https://www.azattyq.org/a/26626526.html,2014-10-08,Le Monde: Астана мен Париж келісімдері күдікке ілінді,"Францияда Николя Саркози президенттік еткен тұста Қазақстан мен Франция үкіметі арасында жасалған құны екі миллиард еуро көлеміндегі келісімнен заңсыз комиссиялық төлем алу фактісі бойынша тергеу басталды деп хабарлайды француздық Le Monde басылымына сілтеме жасаған BBC. Басылым дерегінше,...",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C02101,,KK,Egemen,https://egemen.kz/article/408032-qysqy-paralimpiada-qazaqstan-atynan-7-sportshy-syngha-tusedi,2026-03-02,Қысқы Паралимпиада: Қазақстан атынан 7 спортшы сынға түседі,Италияның Милан және Кортина-д’Ампеццо қалаларында өтетін XIV қысқы Паралимпиада ойындарының ашылуына санаулы күндер ғана қалды.,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D02090,,KK,Egemen,https://egemen.kz/article/342869-almaty-manhynda-gulder-alqabyn-taptap-otken-dgurgizushi-kopshiliktinh-ashuyn-tug,2023-05-25,Алматы маңында гүлдер алқабын таптап өткен жүргізуші көпшіліктің ашуын туғызды,"Әлеуметтік желідегі көздің жауын алатын қызылтаңдай гүлдер алқабына BMW көлігімен қойып кетіп, дриф жасаған жігіттің видеосы көпшіліктің ашуын туғызды,",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C01142,,KK,Egemen,https://egemen.kz/article/263044-elordada-koronaviruspen-kuresu-ushin-qanday-sharalar-qabyldanyp-dgatyr,2021-01-28,Елордада коронавируспен күресу үшін қандай шаралар қабылданып жатыр,Елорда әкімінің орынбасары Бақтияр Мәкен қаланың қоғамдық кеңесінің отырысында коронавирус пандемиясымен күресу бойынша қабылданып жатқан шаралар туралы,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-D01924,,KK,Egemen,https://egemen.kz/article/361612-qostanay-oblysynda-aldyn-ala-evakuatsiyalau-sharalary-dgurip-dgatyr,2024-04-05,Қостанай облысында алдын ала эвакуациялау шаралары жүріп жатыр,"Облыстық жедел штабтың ресми мәліметі бойынша Денисов ауданы Денисов ауылынан 110 адам, Қарабалық ауданының Святослав ауылынан 10 адам эвакуацияланған.",NOT_RELEVANT,,NOT_RELEVANT,,,1,kk_2,"Flood evacuation op, no climate frame"
KK-D01126,,KK,Egemen,https://egemen.kz/article/314433-shankhay-khalyqaralyq-kinofestivali-biyl-otpeydi,2022-06-06,Шанхай халықаралық кинофестивалі биыл өтпейді,"Биыл маусымда өтуі тиіс 25-ші Шанхай халықаралық кинофестивалі (SIFF) келесі жылға ауыстырылды, деп хабарлайды Egemen.kz",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C01544,,KK,Egemen,https://egemen.kz/article/184967-khalyqaralyq-sintetikalyq-esirtki-dgetkizu-arnasynynh-dgoly-kesildi,2019-03-11,Халықаралық синтетикалық есірткі жеткізу арнасының жолы кесілді,Қазақстан Республикасы Ұлттық қауіпсіздік комитеті Ресейден Қазақстанға синтетикалық есірткі контрабандасына және оларды Павлодар облысының аумағында,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C01005,,KK,Egemen,https://egemen.kz/article/377755-astanada-khalyqaralyq-izdeude-dgurgen-qylmysker-ustaldy,2024-12-06,Астанада халықаралық іздеуде жүрген қылмыскер ұсталды,Астана полиция департаменті экстремизмге қарсы іс-қимыл басқармасының қызметкерлері «Учаске» жедел-алдын алу іс-шарасы барысында халықаралық іздеуде,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-C01420,,KK,Egemen,https://egemen.kz/article/317683-usharal-auedgayynynh-auqymy-kenheyedi,2022-07-12,Үшарал әуежайының ауқымы кеңейеді,Мәжіліс депутаттары Данияр Әлімбаев пен Әлия Әбсеметова Жетісу облысына сапары барысында Алакөл ауданындағы кәсіпкерлік және туризм саласының өкілдерімен,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D01041,,KK,Egemen,https://egemen.kz/article/390882-qazaqstandyq-oqushylar-icho-2025-khalyqaralyq-khimiya-olimpiadasyna-attandy,2025-07-05,Қазақстандық оқушылар IChO-2025 халықаралық химия олимпиадасына аттанды,5–14 шілде аралығында Біріккен Араб Әмірліктерінде 57-ші Халықаралық химия олимпиадасы (IChO-2025) өтеді. Олимпиадаға 90-нан астам елдің үздік жас,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-A00020,,KK,Azattyq,https://www.azattyq.org/a/1156009.html,2004-12-13,"Жол апатынан 3 адам қаза болып, 20-дан астам адам жарақат алды","Қазақстан Республикасының төтенше жағдайлар жөніндегі министрлігінің желтоқсанның 13-і күнгі мәліметіне қарағанда, Петропавл-Ташкент бағытында кетіп бара жатқан автобус аударылып, бірнеше адам қаза тапқан. Автобус ішінде болған 38 жолаушының дені Өзбекстан азаматтары екен. Олардың 20-дан астамы Балқаш қаласының ауруханасы мен Приозерск кентіндегі әскери госпитальға жеткізілген. Алдын-ала мәліметтерге қарағанда, ол азаматтар Ресейде жұмыс істеп Қазақстан арқылы елдеріне қайтпақ болған.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-D02728,,KK,Egemen,https://egemen.kz/article/332764-ukimette-astana-manhyndaghy-eldi-mekenderdi-damytudynh-dgospary-qaraldy,2023-01-16,Үкіметте Астана маңындағы елді мекендерді дамытудың жоспары қаралды,ҚР Премьер-Министрі Әлихан Смайыловтың төрағалығымен өткен кеңесте салалық тұжырымдамалардың жобалары мен Астана маңындағы елді мекендерді,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-D01688,,KK,Egemen,https://egemen.kz/article/118557-madgilis-dgalpy-otyrysta-qaralatyn-maselelerdi-naqtylady,2017-03-24,Мәжіліс жалпы отырыста қаралатын мәселелерді нақтылады,"Бүгін төменгі палата спикері Нұрлан Нығматулиннің төрағалығымен Мәжіліс бюросы алдағы жалпы отырыстың күн тәртібін нақтылады, деп хабарлайды Мәжіліс",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D03713,,KK,Egemen,https://egemen.kz/article/292260-expo-2020-qazaqstan-pavilonynda-khalyqaralyq-iskerlik-kezdesuler-otti,2021-10-08,EXPO-2020: Қазақстан павильонында халықаралық іскерлік кездесулер өтті,EXPO-2020 Dubai дүниежүзілік көрмесінде Қазақстан Республикасының Ұлттық павильонының жұмыс аптасының басталуы «ҚазСтандарт» РМК басшылығының стандарттау,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-D03432,,KK,Egemen,https://egemen.kz/article/398518-biyl-mugedektikti-belgileu-boyynsha-syrttay-formatta-qansha-otinim-qaraldy,2025-11-06,Биыл мүгедектікті белгілеу бойынша сырттай форматта қанша өтінім қаралды?,2025 жыл басталғалы бері мүгедектік тобын белгілеу үшін медициналық-әлеуметтік сараптама жүргізудің сырттай форматы,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-C00855,,KK,Egemen,https://egemen.kz/article/220267-manhghystau-sotynda-bir-dgylda-21-655-is-qaralyp-ayaqtalghan,2020-02-10,Маңғыстау сотында бір жылда 21 655 іс қаралып аяқталған,Маңғыстау облыстық соты азаматтық істер жөніндегі сот алқасының төрағасы Нұрсапа Примашев өңір бойынша есепті мерзімде азаматтық және әкімшілік істердің,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-C01747,,KK,Egemen,https://egemen.kz/article/306777-mal-urlyghyna-qarsy-sharalar-udayy-dgurgizilip-keledi,2022-03-16,Мал ұрлығына қарсы шаралар ұдайы жүргізіліп келеді,Ел көлемінде наурыз айынан бастап «Мал ұрлығы» жедел алдын алу іс-шарасы өткізіліп келеді. Ішкі істер министрлігінде ұйымдастырылған брифинг барысында,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C02211,,KK,Egemen,https://egemen.kz/article/295988-khalyqaralyq-uyymdar-quttyqtauy,2021-11-11,Халықаралық ұйымдар құттықтауы,Жақында Жалпыұлттық халық санағының негізгі кезеңі аяқталды. Бірқатар халықаралық ұйымдар Ұлттық статистика бюросын деректерді жинау процесінің,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-C01769,,KK,Egemen,https://egemen.kz/article/324154-prezident-turkistandaghy-khalyqaralyq-auedgaygha-bardy,2022-09-27,Президент Түркістандағы халықаралық әуежайға барды,"Мемлекет басшысы Қасым-Жомарт Тоқаевтың Түркістан облысына сапары жалғасуда, деп хабарлайды Egemen.kz Президенттің баспасөз қызметіне сілтеме жасап.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-A00031,,KK,Azattyq,https://www.azattyq.org/a/1623860.html,2009-05-08,«ЛУКОЙЛ» Каспийге инвестиция беруді жоспарлауда,"Ресейлік «ЛУКОЙЛ» мұнай компаниясы 2009-2013 жылдар аралығында Каспийдегі экологиялық қауіпсіздік бағдарламасын жүзеге асыру мақсатында 120 миллион рубль инвестиция беруді жоспарлап отыр, — деп хабарлайды РИА Новости. «2004-2008 жылдар аралығында Солтүстік Каспийдегі экологиялық қауіпсіздік...",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-C00932,,KK,Egemen,https://egemen.kz/article/399711-bir-dgylda-2-mln-nan-astam-koshet-otyrghyzyldy-ekologtar-abay-oblysyndaghy-akhua,2025-11-21,«Бір жылда 2 млн-нан астам көшет отырғызылды»: Экологтар Абай облысындағы ахуалды түсіндірді,"Кең залға енді жайғасып болғанымызда жиынның бағыт-бағдары, әуелгі кіріспе сөзі айтылып біткен. Топты жиынды айтқанына иландырып, еріксіз баурап әкететін",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D02607,,KK,Egemen,https://egemen.kz/article/264762-altay-kolginov-elorda-ekologiyasyn-qalay-dgaqsartu-keregin-aytty,2021-02-10,Алтай Көлгінов елорда экологиясын қалай жақсарту керегін айтты,Астана әкімдігі қала экологиясын жақсарту бойынша шараларға үлкен назар аударып келеді. Жұмыстар бірнеше бағыт бойынша жүргізіледі. Олар - қаланы ауқымды,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-C01187,,KK,Egemen,https://egemen.kz/article/366582-ekologiya-festivali,2024-06-15,Экология фестивалі,«Таза Қазақстан. Астана – тазалық пен тәртіптің үлгісі» ауқым­ды экологиялық акциясы аясында елорда мектептерінде «Экокүн» экологиялық фестивалі өтті.,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-C01948,,KK,Egemen,https://egemen.kz/article/221312-ukimette-elektrondyq-saudany-damytu-maseleleri-qaraldy,2020-02-18,Үкіметте электрондық сауданы дамыту мәселелері қаралды,Премьер-Министр Асқар Маминнің төрағалығымен өткен Үкімет отырысында электрондық сауданы дамыту мәселелері қаралды. Бұл туралы Премьер-Министрдің баспасөз,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-D02226,,KK,Egemen,https://egemen.kz/article/115841-qazaq-kuresininh-khalyqaralyq-federatsiyasy-quryldy,2017-02-21,Қазақ күресінің халықаралық федерациясы құрылды,"Астанада Қазақ күресінің халықаралық федерациясын құру шешімі қабылданды, деп хабарлайды vesti.kz тілшісі. Бүгін, 21 ақпанда ұйым құрылтайшыларының",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
